pageResource all api not hava log,the employee does not exist,not find dictionary type=<:NUM:>,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,no employee,can't find addEmp from updateEmp and empMapTo,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
0,8,230,0,0,0,0,0,0,0,2,2,2,0,2,2023-10-28 06:37:27,0
0,128,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 06:39:27,0
0,326,368,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 06:41:27,50
0,6,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 06:43:27,0
0,450,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 06:45:27,0
0,6,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 06:47:27,0
0,122,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 06:49:27,0
0,334,368,1344,1344,0,0,0,0,0,0,0,2,4,0,2023-10-28 06:51:27,50
0,6,230,0,0,0,0,0,0,0,2,2,0,0,2,2023-10-28 06:53:27,0
0,450,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 06:55:27,0
0,4,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 06:57:27,0
0,144,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 06:59:27,0
0,316,460,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 07:01:27,4
0,4,184,1344,1344,0,0,0,0,0,2,2,0,4,2,2023-10-28 07:03:27,50
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:05:27,0
0,10,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 07:07:27,0
0,148,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:09:27,0
0,312,506,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 07:11:27,50
0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:13:27,0
0,446,184,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 07:15:27,0
0,8,230,1344,1344,0,0,0,0,0,2,2,0,0,2,2023-10-28 07:17:27,0
0,126,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:19:27,0
0,326,460,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 07:21:27,50
0,8,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:23:27,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:25:27,0
0,4,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 07:27:27,0
0,132,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:29:27,0
0,330,506,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 07:31:27,50
0,8,138,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-28 07:33:27,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:35:27,0
0,6,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 07:37:27,0
0,132,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:39:27,0
0,324,552,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 07:41:27,50
0,4,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:43:27,0
0,452,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:45:27,0
0,2,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 07:47:27,0
0,134,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:49:27,0
0,324,460,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 07:51:27,50
0,4,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 07:53:27,0
0,450,138,1344,1344,0,0,0,0,0,2,2,0,0,2,2023-10-28 07:55:27,0
0,2,230,0,0,4,2,2,2,2,0,0,2,0,0,2023-10-28 07:57:27,2
0,128,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 07:59:27,0
0,332,460,1344,1344,2,0,0,0,0,2,2,4,4,2,2023-10-28 08:01:27,50
0,6,184,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-28 08:03:27,0
0,444,138,1344,1344,0,0,0,0,0,0,0,0,0,0,2023-10-28 08:05:27,0
0,14,230,0,0,2,4,4,2,2,2,2,2,0,2,2023-10-28 08:07:27,0
0,124,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 08:09:27,0
0,330,368,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 08:11:27,50
0,10,230,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-28 08:13:27,0
0,446,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 08:15:27,0
0,10,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 08:17:27,0
0,124,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 08:19:27,0
0,326,460,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 08:21:27,50
0,10,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 08:23:27,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 08:25:27,0
0,6,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 08:27:27,0
0,128,138,0,0,6,4,4,2,2,0,0,0,0,0,2023-10-28 08:29:27,8
0,328,414,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-28 08:31:27,0
0,6,184,1344,1344,4,2,2,0,0,2,2,0,4,2,2023-10-28 08:33:27,50
0,448,92,0,0,0,4,4,4,4,0,0,0,0,0,2023-10-28 08:35:27,4
0,6,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 08:37:27,0
0,132,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 08:39:27,0
0,322,460,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 08:41:27,50
0,8,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-28 08:43:27,8
0,448,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 08:45:27,0
0,4,230,1344,1344,0,0,0,0,0,2,2,0,0,2,2023-10-28 08:47:27,0
0,128,92,0,0,4,4,4,8,8,0,0,0,0,0,2023-10-28 08:49:27,8
0,332,506,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 08:51:27,50
0,2,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 08:53:27,0
0,446,184,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-28 08:55:27,0
0,8,184,1344,1344,6,2,2,2,2,2,2,2,0,2,2023-10-28 08:57:27,0
0,116,46,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-28 08:59:27,0
0,746,552,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 09:01:27,1738
0,4,184,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-28 09:03:27,4
0,448,138,0,0,14,4,4,2,2,0,0,0,0,0,2023-10-28 09:05:27,0
0,10,230,1344,1344,2,0,0,0,0,2,2,2,0,2,2023-10-28 09:07:27,0
0,112,92,0,0,2,6,6,4,4,0,0,0,0,0,2023-10-28 09:09:27,0
0,340,506,1344,1344,2,2,2,2,2,2,2,2,4,2,2023-10-28 09:11:27,50
0,8,92,0,0,8,0,0,2,2,0,0,2,0,0,2023-10-28 09:13:27,0
0,444,92,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-28 09:15:27,0
0,6,276,1344,1344,4,4,4,2,2,2,2,2,0,2,2023-10-28 09:17:27,0
0,126,92,0,0,8,2,2,4,4,0,0,0,0,0,2023-10-28 09:19:27,0
0,332,506,1344,1344,10,10,10,4,4,2,2,2,4,2,2023-10-28 09:21:27,50
0,8,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 09:23:27,0
0,446,184,1344,1344,2,0,0,2,2,2,2,0,0,2,2023-10-28 09:25:27,6
0,8,184,0,0,4,4,4,2,2,0,0,2,0,0,2023-10-28 09:27:27,0
0,116,92,0,0,4,4,4,4,4,0,0,0,0,0,2023-10-28 09:29:27,4
0,342,368,1344,1344,0,0,0,2,2,2,2,4,4,2,2023-10-28 09:31:27,50
0,4,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 09:33:27,0
0,448,138,1344,1344,2,0,0,0,0,0,0,0,0,0,2023-10-28 09:35:27,2
0,6,230,0,0,2,8,8,0,0,2,2,2,0,2,2023-10-28 09:37:27,0
0,110,92,0,0,8,4,4,6,6,0,0,0,0,0,2023-10-28 09:39:27,0
0,346,414,1344,1344,6,4,4,6,6,2,2,4,4,2,2023-10-28 09:41:27,74
0,8,184,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-28 09:43:27,0
0,448,92,0,0,16,10,10,14,14,0,0,0,0,0,2023-10-28 09:45:27,4
0,4,276,1344,1344,2,2,2,6,6,2,2,2,0,2,2023-10-28 09:47:27,8
0,122,92,0,0,4,0,0,0,0,0,0,0,0,0,2023-10-28 09:49:27,0
0,336,414,1344,1344,6,2,2,2,2,0,0,4,4,0,2023-10-28 09:51:27,68
0,4,184,0,0,2,2,2,0,0,2,2,0,0,2,2023-10-28 09:53:27,4
0,444,92,0,0,10,4,4,2,2,0,0,0,0,0,2023-10-28 09:55:27,0
0,8,230,1344,1344,0,2,2,2,2,2,2,2,0,2,2023-10-28 09:57:27,0
0,126,138,0,0,4,2,2,6,6,0,0,0,0,0,2023-10-28 09:59:27,10
0,760,506,0,0,8,0,0,2,2,0,0,4,0,0,2023-10-28 10:01:27,3590
0,6,138,1344,1344,16,6,6,20,20,2,2,0,4,2,2023-10-28 10:03:27,62
0,446,184,0,0,2,2,2,12,12,0,0,2,0,0,2023-10-28 10:05:27,32
0,10,230,1344,1344,12,0,0,2,2,2,2,0,0,2,2023-10-28 10:07:27,0
0,126,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 10:09:27,0
0,328,506,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 10:11:27,56
0,8,138,0,0,12,4,4,6,6,0,0,0,0,0,2023-10-28 10:13:27,8
0,442,138,0,0,4,6,6,8,8,0,0,0,0,0,2023-10-28 10:15:27,6
0,8,230,1344,1344,2,2,2,2,2,2,2,2,0,2,2023-10-28 10:17:27,2
0,126,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-28 10:19:27,0
0,328,368,1344,1344,6,6,6,2,2,2,2,4,4,2,2023-10-28 10:21:27,50
0,6,230,0,0,2,0,0,4,4,0,0,0,0,0,2023-10-28 10:23:27,0
0,448,92,0,0,6,2,2,4,4,0,0,0,0,0,2023-10-28 10:25:27,0
0,4,230,1344,1344,6,2,2,4,4,2,2,2,0,2,2023-10-28 10:27:27,0
0,118,138,0,0,10,2,2,6,6,0,0,0,0,0,2023-10-28 10:29:27,20
0,340,414,0,0,2,0,0,4,4,0,0,4,0,0,2023-10-28 10:31:27,0
0,4,184,1344,1344,0,0,0,0,0,2,2,0,4,2,2023-10-28 10:33:27,50
0,450,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-28 10:35:27,0
0,4,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 10:37:27,0
0,110,92,0,0,6,8,8,6,6,0,0,0,0,0,2023-10-28 10:39:27,0
0,346,460,1344,1344,0,0,0,0,0,2,2,4,4,2,2023-10-28 10:41:27,50
0,4,138,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-28 10:43:27,0
0,446,138,0,0,6,6,6,6,6,0,0,2,0,0,2023-10-28 10:45:27,4
172,10,230,1344,1344,2,2,2,2,2,2,2,0,0,2,2023-10-28 10:47:27,124
0,128,92,0,0,8,4,4,2,2,0,0,0,0,0,2023-10-28 10:49:27,2
0,334,460,1344,1344,6,4,4,2,2,2,2,4,4,2,2023-10-28 10:51:27,50
0,2,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-28 10:53:27,0
0,446,184,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 10:55:27,0
0,8,230,1344,1344,4,0,0,2,2,2,2,0,0,2,2023-10-28 10:57:27,0
0,952,46,0,0,0,2,2,2,2,0,0,0,0,0,2023-10-28 10:59:27,0
0,1354,598,1344,1344,2,4,4,2,2,2,2,4,4,2,2023-10-28 11:01:27,50
0,906,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-28 11:03:27,26
0,1294,138,0,0,2,2,2,0,0,0,0,0,0,0,2023-10-28 11:05:27,0
0,878,230,1344,1344,10,6,6,4,4,2,2,2,0,2,2023-10-28 11:07:27,0
0,186,46,0,0,6,0,0,0,0,0,0,0,0,0,2023-10-28 11:09:27,0
0,344,460,1344,1344,2,2,2,6,6,2,2,4,4,2,2023-10-28 11:11:27,50
0,8,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 11:13:27,0
0,442,138,0,0,14,0,0,0,0,0,0,0,0,0,2023-10-28 11:15:27,0
0,6,230,1344,1344,4,0,0,0,0,2,2,2,0,2,2023-10-28 11:17:27,0
0,126,92,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-28 11:19:27,0
0,330,460,1344,1344,6,4,4,6,6,2,2,2,4,2,2023-10-28 11:21:27,58
0,6,138,0,0,6,6,6,4,4,0,0,2,0,0,2023-10-28 11:23:27,0
0,450,138,1344,1344,0,0,0,2,2,2,2,0,0,2,2023-10-28 11:25:27,0
0,4,230,0,0,0,2,2,0,0,0,0,2,0,0,2023-10-28 11:27:27,0
0,122,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 11:29:27,0
0,336,414,1344,1344,4,0,0,0,0,2,2,4,4,2,2023-10-28 11:31:27,50
0,6,184,0,0,2,4,4,4,4,0,0,0,0,0,2023-10-28 11:33:27,0
0,452,138,1344,1344,0,0,0,0,0,0,0,0,0,0,2023-10-28 11:35:27,0
0,4,230,0,0,8,2,2,2,2,2,2,2,0,2,2023-10-28 11:37:27,0
0,124,92,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-28 11:39:27,0
0,334,414,1344,1344,2,4,4,2,2,2,2,4,4,2,2023-10-28 11:41:27,50
0,2,184,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-28 11:43:27,8
0,448,92,0,0,2,4,4,0,0,0,0,0,0,0,2023-10-28 11:45:27,0
0,8,230,1344,1344,0,0,0,2,2,2,2,2,0,2,2023-10-28 11:47:27,0
0,124,138,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-28 11:49:27,0
0,330,414,0,0,0,6,6,2,2,0,0,4,0,0,2023-10-28 11:51:27,0
0,8,138,1344,1344,2,0,0,4,4,2,2,0,4,2,2023-10-28 11:53:27,54
0,444,184,0,0,4,2,2,0,0,0,0,2,0,0,2023-10-28 11:55:27,0
0,10,230,1344,1344,2,0,0,0,0,2,2,0,0,2,2023-10-28 11:57:27,0
0,118,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 11:59:27,0
0,334,598,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 12:01:27,1738
0,10,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 12:03:27,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 12:05:27,0
0,6,230,1344,1344,2,4,4,0,0,2,2,2,0,2,2023-10-28 12:07:27,4
0,126,92,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-28 12:09:27,0
0,330,414,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 12:11:27,50
0,4,184,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 12:13:27,6
0,450,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-28 12:15:27,0
0,4,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 12:17:27,0
0,124,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 12:19:27,0
0,334,460,0,0,2,2,2,2,2,0,0,2,0,0,2023-10-28 12:21:27,0
0,4,138,1344,1344,2,0,0,2,2,2,2,2,4,2,2023-10-28 12:23:27,60
0,448,184,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 12:25:27,2052
0,4,230,1344,1344,2,4,4,2,2,2,2,0,0,2,2023-10-28 12:27:27,8
0,118,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 12:29:27,0
0,340,552,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 12:31:27,50
0,4,92,0,0,4,0,0,2,2,0,0,2,0,0,2023-10-28 12:33:27,0
0,444,138,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-28 12:35:27,0
0,10,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 12:37:27,0
0,120,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 12:39:27,0
0,338,460,1344,1344,2,4,4,2,2,2,2,0,4,2,2023-10-28 12:41:27,50
0,2,138,0,0,2,4,4,2,2,0,0,4,0,0,2023-10-28 12:43:27,0
0,448,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 12:45:27,0
0,10,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 12:47:27,0
0,106,92,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-28 12:49:27,0
0,348,414,0,0,0,4,4,2,2,0,0,2,0,0,2023-10-28 12:51:27,0
0,8,184,1344,1344,2,2,2,2,2,2,2,2,4,2,2023-10-28 12:53:27,50
0,442,92,0,0,16,0,0,2,2,0,0,0,0,0,2023-10-28 12:55:27,0
0,6,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 12:57:27,0
0,124,92,0,0,4,4,4,4,4,0,0,0,0,0,2023-10-28 12:59:27,0
0,334,552,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 13:01:27,50
0,10,92,0,0,6,2,2,4,4,0,0,2,0,0,2023-10-28 13:03:27,4
0,442,138,0,0,4,0,0,0,0,0,0,0,0,0,2023-10-28 13:05:27,0
0,8,230,1344,1344,0,0,0,2,2,2,2,2,0,2,2023-10-28 13:07:27,0
0,144,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 13:09:27,0
0,312,460,1344,1344,4,0,0,0,0,2,2,0,4,2,2023-10-28 13:11:27,50
0,4,138,0,0,6,6,6,2,2,0,0,4,0,0,2023-10-28 13:13:27,0
0,450,138,1302,1300,0,0,0,0,0,0,0,0,0,0,2023-10-28 13:15:27,0
0,2,230,42,44,0,0,0,0,0,2,2,2,0,2,2023-10-28 13:17:27,0
0,118,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-28 13:19:27,0
0,344,368,1344,1344,2,2,2,2,2,0,0,2,4,0,2023-10-28 13:21:27,50
0,4,230,0,0,2,0,0,0,0,2,2,2,0,2,2023-10-28 13:23:27,0
0,448,92,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-28 13:25:27,0
0,4,276,1344,1344,4,0,0,2,2,2,2,2,0,2,2023-10-28 13:27:27,0
0,126,92,0,0,4,2,2,0,0,0,0,0,0,0,2023-10-28 13:29:27,0
0,332,506,1344,1344,0,0,0,2,2,2,2,2,4,2,2023-10-28 13:31:27,50
0,4,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 13:33:27,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 13:35:27,0
0,10,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 13:37:27,0
0,124,92,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-28 13:39:27,0
0,328,460,1344,1344,0,0,0,0,0,2,2,0,4,2,2023-10-28 13:41:27,50
0,8,138,0,0,2,0,0,2,2,0,0,4,0,0,2023-10-28 13:43:27,0
0,446,138,1344,1344,0,0,0,0,0,0,0,0,0,0,2023-10-28 13:45:27,0
0,8,230,0,0,0,0,0,0,0,2,2,2,0,2,2023-10-28 13:47:27,0
0,124,92,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-28 13:49:27,0
0,330,368,1344,1344,0,0,0,0,0,0,0,2,4,0,2023-10-28 13:51:27,50
0,8,230,0,0,4,2,2,2,2,2,2,2,0,2,2023-10-28 13:53:27,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 13:55:27,0
0,6,276,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 13:57:27,0
0,130,46,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-28 13:59:27,0
0,326,552,1344,1344,4,0,0,4,4,2,2,2,4,2,2023-10-28 14:01:27,50
0,6,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 14:03:27,0
0,448,138,1344,1344,0,0,0,0,0,2,2,0,0,2,2023-10-28 14:05:27,0
0,6,230,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 14:07:27,0
0,118,92,0,0,2,4,4,0,0,0,0,0,0,0,2023-10-28 14:09:27,4
0,338,322,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 14:11:27,0
0,4,230,1344,1344,2,0,0,2,2,2,2,2,4,2,2023-10-28 14:13:27,50
0,448,184,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 14:15:27,0
0,4,230,1344,1344,0,0,0,0,0,2,2,0,0,2,2023-10-28 14:17:27,0
0,108,46,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-28 14:19:27,0
0,350,552,1344,1344,6,2,2,2,2,2,2,0,4,2,2023-10-28 14:21:27,50
0,2,92,0,0,2,4,4,2,2,0,0,4,0,0,2023-10-28 14:23:27,0
0,446,138,1306,1304,4,2,2,2,2,0,0,0,0,0,2023-10-28 14:25:27,0
0,8,230,38,40,0,0,0,0,0,2,2,2,0,2,2023-10-28 14:27:27,0
0,108,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 14:29:27,0
0,352,414,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 14:31:27,0
0,4,92,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 14:33:27,50
0,444,230,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 14:35:27,0
0,10,230,1344,1344,6,2,2,2,2,2,2,0,0,2,2023-10-28 14:37:27,0
0,110,92,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-28 14:39:27,0
0,342,460,1344,1344,0,0,0,0,0,2,2,0,4,2,2023-10-28 14:41:27,50
0,8,138,0,0,2,4,4,2,2,0,0,4,0,0,2023-10-28 14:43:27,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 14:45:27,0
0,4,184,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 14:47:27,0
0,114,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 14:49:27,0
0,342,506,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 14:51:27,50
0,12,46,0,0,4,0,0,0,0,0,0,2,0,0,2023-10-28 14:53:27,0
0,442,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 14:55:27,0
0,4,230,1344,1344,0,0,0,0,0,2,2,2,0,2,2023-10-28 14:57:27,0
0,114,92,0,0,18,6,6,4,4,0,0,0,0,0,2023-10-28 14:59:27,0
0,344,460,1344,1344,2,0,0,2,2,2,2,2,4,2,2023-10-28 15:01:27,1738
0,6,184,0,0,4,0,0,2,2,0,0,2,0,0,2023-10-28 15:03:27,12
0,450,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 15:05:27,0
0,4,230,1344,1344,4,0,0,0,0,2,2,2,0,2,2023-10-28 15:07:27,0
0,114,138,0,0,0,4,4,2,2,0,0,0,0,0,2023-10-28 15:09:27,2
0,344,506,1344,1344,2,0,0,0,0,2,2,2,4,2,2023-10-28 15:11:27,62
0,6,92,0,0,0,2,2,2,2,0,0,2,0,0,2023-10-28 15:13:27,0
0,448,138,0,0,6,2,2,2,2,0,0,0,0,0,2023-10-28 15:15:27,0
0,2,230,1344,1344,0,2,2,2,2,2,2,2,0,2,2023-10-28 15:17:27,16
0,98,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 15:19:27,0
0,406,414,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 15:21:27,50
0,8,184,0,0,2,2,2,2,2,0,0,2,0,0,2023-10-28 15:23:27,0
0,444,92,0,0,16,4,4,2,2,0,0,0,0,0,2023-10-28 15:25:27,0
0,10,276,1344,1344,2,0,0,0,0,2,2,2,0,2,2023-10-28 15:27:27,0
0,96,92,0,0,0,4,4,2,2,0,0,0,0,0,2023-10-28 15:29:27,8
0,356,506,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 15:31:27,50
0,12,92,0,0,4,0,0,0,0,0,0,2,0,0,2023-10-28 15:33:27,0
0,446,92,1344,1344,2,2,2,4,4,2,2,0,0,2,2023-10-28 15:35:27,0
0,10,276,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 15:37:27,0
0,98,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-28 15:39:27,0
0,354,368,1344,1344,2,2,2,0,0,0,0,2,4,0,2023-10-28 15:41:27,50
0,12,230,0,0,2,0,0,0,0,2,2,2,0,2,2023-10-28 15:43:27,0
0,442,92,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-28 15:45:27,0
0,8,276,1344,1344,8,2,2,2,2,2,2,2,0,2,2023-10-28 15:47:27,0
0,146,46,0,0,14,0,0,4,4,0,0,0,0,0,2023-10-28 15:49:27,16
0,308,506,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 15:51:27,50
0,8,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 15:53:27,0
0,448,92,1344,1344,2,0,0,0,0,2,2,0,0,2,2023-10-28 15:55:27,0
0,4,276,0,0,0,4,4,2,2,0,0,2,0,0,2023-10-28 15:57:27,0
0,114,92,0,0,4,6,6,2,2,0,0,0,0,0,2023-10-28 15:59:27,0
0,344,460,0,0,0,0,0,2,2,0,0,2,0,0,2023-10-28 16:01:27,3590
0,4,230,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 16:03:27,50
0,448,184,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 16:05:27,0
0,6,230,1344,1344,0,0,0,0,0,2,2,0,0,2,2023-10-28 16:07:27,0
0,114,46,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-28 16:09:27,0
0,342,552,1344,1344,0,0,0,0,0,2,2,0,4,2,2023-10-28 16:11:27,50
0,2,92,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-28 16:13:27,0
0,446,138,1300,1300,0,0,0,0,0,0,0,0,0,0,2023-10-28 16:15:27,0
0,8,184,44,44,0,0,0,0,0,2,2,2,0,2,2023-10-28 16:17:27,0
0,116,138,0,0,4,4,4,2,2,0,0,0,0,0,2023-10-28 16:19:27,4
0,342,414,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-28 16:21:27,0
0,4,138,1344,1344,0,0,0,0,0,2,2,2,4,2,2023-10-28 16:23:27,50
0,444,184,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-28 16:25:27,12
0,8,230,1344,1344,6,4,4,2,2,2,2,2,0,2,2023-10-28 16:27:27,0
