pageResource all api not hava log,the employee does not exist,not find dictionary type=<:NUM:>,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,can't find addEmp from updateEmp and empMapTo,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",no employee,timestamp,unknown
0,444,92,1340,1340,0,0,0,0,0,2,2,0,2,0,2023-10-21 06:55:18,0
0,6,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 06:57:18,0
0,1012,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 06:59:18,0
0,1094,322,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 07:01:18,50
0,856,322,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 07:03:18,0
0,1298,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:05:18,0
0,870,276,1340,1340,2,4,4,4,4,2,2,0,2,2,2023-10-21 07:07:18,8
0,278,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:09:18,0
0,276,368,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 07:11:18,50
0,12,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 07:13:18,0
0,440,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:15:18,6
0,12,230,1340,1340,2,4,4,2,2,2,2,0,2,2,2023-10-21 07:17:18,0
0,210,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:19:18,0
0,240,460,1340,1340,0,0,0,0,0,0,0,4,0,2,2023-10-21 07:21:18,50
0,10,138,0,0,2,4,4,2,2,2,2,0,2,2,2023-10-21 07:23:18,0
0,440,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:25:18,0
0,4,184,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 07:27:18,0
0,172,184,0,0,0,2,2,0,0,0,0,0,0,0,2023-10-21 07:29:18,0
0,284,368,0,0,0,2,2,0,0,0,0,0,0,2,2023-10-21 07:31:18,0
0,6,184,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 07:33:18,50
0,446,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:35:18,0
0,4,230,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 07:37:18,0
0,218,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:39:18,0
0,234,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 07:41:18,0
0,4,92,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 07:43:18,50
0,444,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:45:18,0
0,10,276,1340,1340,4,0,0,0,0,2,2,0,2,2,2023-10-21 07:47:18,0
0,172,92,0,0,0,2,2,2,2,0,0,0,0,0,2023-10-21 07:49:18,0
0,278,460,1340,1340,0,0,0,0,0,2,2,4,2,0,2023-10-21 07:51:18,66
0,8,92,0,0,2,2,2,2,2,0,0,0,0,4,2023-10-21 07:53:18,0
0,438,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:55:18,0
0,12,230,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 07:57:18,0
0,1006,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 07:59:18,0
0,1084,552,1340,1340,0,0,0,0,0,2,2,4,2,0,2023-10-21 08:01:18,50
0,856,138,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-21 08:03:18,0
0,1274,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 08:05:18,0
0,856,276,1340,1340,2,4,4,0,0,2,2,0,2,2,2023-10-21 08:07:18,8
0,334,46,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 08:09:18,0
0,280,506,1340,1340,2,2,2,2,2,2,2,4,2,2,2023-10-21 08:11:18,50
0,10,138,0,0,2,4,4,0,0,0,0,0,0,2,2023-10-21 08:13:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 08:15:18,0
0,2,276,1340,1340,4,2,2,2,2,2,2,0,2,2,2023-10-21 08:17:18,0
0,218,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 08:19:18,0
0,238,414,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 08:21:18,50
0,10,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 08:23:18,0
0,440,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 08:25:18,0
0,6,322,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 08:27:18,0
0,216,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 08:29:18,0
0,240,368,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 08:31:18,50
0,2,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 08:33:18,0
0,446,92,1340,1340,0,0,0,0,0,2,2,0,2,0,2023-10-21 08:35:18,0
0,4,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 08:37:18,0
0,210,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 08:39:18,0
0,244,322,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 08:41:18,50
0,2,276,0,0,2,2,2,0,0,0,0,0,0,2,2023-10-21 08:43:18,0
0,446,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-21 08:45:18,0
0,4,276,1340,1340,4,2,2,2,2,2,2,0,2,2,2023-10-21 08:47:18,0
0,208,92,0,0,0,4,4,2,2,0,0,0,0,0,2023-10-21 08:49:18,0
0,244,368,1340,1340,0,0,0,0,0,0,0,4,0,2,2023-10-21 08:51:18,50
0,6,230,0,0,0,0,0,0,0,2,2,0,2,2,2023-10-21 08:53:18,0
0,440,92,0,0,4,0,0,2,2,0,0,0,0,2,2023-10-21 08:55:18,0
0,12,184,1340,1340,2,2,2,2,2,2,2,0,2,0,2023-10-21 08:57:18,0
0,956,184,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 08:59:18,0
0,1520,506,1128,1128,2,0,0,2,2,0,0,0,0,2,2023-10-21 09:01:18,1560
0,856,184,212,212,10,4,4,4,4,2,2,4,2,2,2023-10-21 09:03:18,50
0,1284,92,0,0,8,6,6,4,4,0,0,0,0,0,2023-10-21 09:05:18,0
0,480,230,1340,1340,0,4,4,2,2,2,2,0,2,2,2023-10-21 09:07:18,0
0,752,138,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-21 09:09:18,0
0,240,414,0,0,2,2,2,0,0,0,0,0,0,2,2023-10-21 09:11:18,4
0,8,138,1340,1340,14,0,0,4,4,2,2,4,2,2,2023-10-21 09:13:18,50
0,440,138,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-21 09:15:18,0
0,4,230,1340,1340,2,2,2,2,2,2,2,0,2,2,2023-10-21 09:17:18,0
0,172,138,0,0,4,4,4,6,6,0,0,0,0,0,2023-10-21 09:19:18,18
0,282,414,0,0,2,2,2,2,2,0,0,4,0,0,2023-10-21 09:21:18,50
0,4,92,1340,1340,0,0,0,0,0,2,2,0,2,4,2023-10-21 09:23:18,0
0,450,230,0,0,8,2,2,4,4,0,0,0,0,0,2023-10-21 09:25:18,0
0,4,230,1340,1340,8,10,10,6,6,2,2,0,2,2,2023-10-21 09:27:18,0
0,174,92,0,0,10,2,2,2,2,0,0,0,0,0,2023-10-21 09:29:18,10
0,280,460,1340,1340,4,4,4,6,6,2,2,4,2,0,2023-10-21 09:31:18,50
0,6,92,0,0,4,0,0,2,2,0,0,0,0,4,2023-10-21 09:33:18,0
0,446,184,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-21 09:35:18,0
0,10,230,1340,1340,12,6,6,6,6,2,2,0,2,2,2023-10-21 09:37:18,2
0,166,0,0,0,4,2,2,4,4,0,0,0,0,0,2023-10-21 09:39:18,2
0,284,598,1340,1340,8,2,2,8,8,2,2,4,2,0,2023-10-21 09:41:18,58
0,6,92,0,0,8,6,6,0,0,0,0,0,0,4,2023-10-21 09:43:18,0
0,444,138,0,0,6,4,4,8,8,0,0,0,0,0,2023-10-21 09:45:18,0
0,10,230,1340,1340,4,2,2,2,2,2,2,0,2,2,2023-10-21 09:47:18,0
0,168,46,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 09:49:18,0
0,286,506,1340,1340,8,4,4,2,2,2,2,4,2,2,2023-10-21 09:51:18,68
0,6,138,0,0,0,2,2,2,2,0,0,0,0,2,2023-10-21 09:53:18,4
0,438,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 09:55:18,0
0,8,276,1340,1340,10,8,8,8,8,2,2,0,2,2,2023-10-21 09:57:18,0
0,994,92,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-21 09:59:18,0
0,1516,368,1340,1340,0,2,2,0,0,2,2,4,2,2,2023-10-21 10:01:18,50
0,1174,322,0,0,22,8,8,12,12,0,0,0,0,0,2023-10-21 10:03:18,3542
0,1252,46,0,0,14,10,10,20,20,0,0,0,0,2,2023-10-21 10:05:18,16
0,872,322,1340,1340,6,4,4,2,2,2,2,0,2,2,2023-10-21 10:07:18,0
0,362,92,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-21 10:09:18,0
0,278,322,1340,1340,2,2,2,4,4,2,2,4,2,2,2023-10-21 10:11:18,50
0,8,276,0,0,6,8,8,4,4,0,0,0,0,0,2023-10-21 10:13:18,0
0,440,92,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 10:15:18,0
0,4,276,0,0,4,4,4,2,2,0,0,0,0,2,2023-10-21 10:17:18,0
0,208,92,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-21 10:19:18,0
0,250,460,1340,1340,8,4,4,4,4,2,2,4,2,0,2023-10-21 10:21:18,50
0,2,138,0,0,10,4,4,10,10,0,0,0,0,2,2023-10-21 10:23:18,0
0,446,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 10:25:18,0
0,4,276,1340,1340,6,4,4,2,2,2,2,0,2,2,2023-10-21 10:27:18,8
0,166,92,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-21 10:29:18,0
0,290,368,1340,1340,2,4,4,2,2,2,2,4,2,0,2023-10-21 10:31:18,50
0,2,230,0,0,4,2,2,2,2,0,0,0,0,2,2023-10-21 10:33:18,0
0,444,138,1340,1340,6,4,4,6,6,0,0,0,0,2,2023-10-21 10:35:18,16
0,10,230,0,0,4,0,0,2,2,2,2,0,2,2,2023-10-21 10:37:18,0
0,202,92,0,0,6,10,10,6,6,0,0,0,0,0,2023-10-21 10:39:18,0
0,274,276,1340,1340,2,4,4,2,2,2,2,4,2,2,2023-10-21 10:41:18,50
0,66,322,0,0,6,2,2,2,2,0,0,0,0,0,2023-10-21 10:43:18,0
0,438,92,0,0,2,2,2,2,2,0,0,0,0,2,2023-10-21 10:45:18,0
0,10,230,1340,1340,6,4,4,4,4,2,2,0,2,2,2023-10-21 10:47:18,8
0,168,138,0,0,6,8,8,4,4,0,0,0,0,0,2023-10-21 10:49:18,0
0,278,368,1340,1340,2,4,4,0,0,2,2,4,2,2,2023-10-21 10:51:18,50
0,42,230,0,0,6,6,6,6,6,0,0,0,0,0,2023-10-21 10:53:18,12
0,438,138,0,0,2,4,4,2,2,0,0,0,0,2,2023-10-21 10:55:18,0
0,138,138,1340,1340,2,0,0,0,0,2,2,0,2,2,2023-10-21 10:57:18,0
0,1028,184,0,0,4,0,0,0,0,0,0,0,0,0,2023-10-21 10:59:18,0
0,1210,414,0,0,4,4,4,4,4,0,0,0,0,2,2023-10-21 11:01:18,0
0,1024,184,1340,1340,2,0,0,0,0,2,2,4,2,0,2023-10-21 11:03:18,50
0,1286,138,0,0,10,2,2,4,4,0,0,0,0,2,2023-10-21 11:05:18,8
0,874,230,1340,1340,4,8,8,6,6,2,2,0,2,2,2023-10-21 11:07:18,0
0,322,138,0,0,4,6,6,6,6,0,0,0,0,0,2023-10-21 11:09:18,4
0,278,414,0,0,4,4,4,4,4,0,0,0,0,2,2023-10-21 11:11:18,10
0,16,138,1340,1340,2,0,0,2,2,2,2,4,2,0,2023-10-21 11:13:18,50
0,458,138,0,0,6,8,8,6,6,0,0,0,0,2,2023-10-21 11:15:18,72
0,2,276,1340,1340,2,0,0,0,0,2,2,0,2,2,2023-10-21 11:17:18,0
0,210,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-21 11:19:18,0
0,244,414,1340,1340,4,2,2,2,2,2,2,4,2,2,2023-10-21 11:21:18,50
0,4,138,0,0,10,8,8,6,6,0,0,0,0,0,2023-10-21 11:23:18,0
0,446,138,0,0,2,0,0,2,2,0,0,0,0,4,2023-10-21 11:25:18,0
0,4,276,1340,1340,0,2,2,4,4,2,2,0,2,0,2023-10-21 11:27:18,4
0,166,92,0,0,8,4,4,2,2,0,0,0,0,0,2023-10-21 11:29:18,8
0,286,460,1340,1340,2,4,4,4,4,2,2,4,2,0,2023-10-21 11:31:18,56
0,14,92,0,0,8,8,8,8,8,0,0,0,0,2,2023-10-21 11:33:18,8
0,438,230,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-21 11:35:18,0
0,12,184,1340,1340,20,0,0,0,0,2,2,0,2,2,2023-10-21 11:37:18,0
0,204,46,0,0,4,4,4,2,2,0,0,0,0,0,2023-10-21 11:39:18,0
0,246,552,1340,1340,6,2,2,4,4,2,2,4,2,0,2023-10-21 11:41:18,50
0,14,92,0,0,2,4,4,2,2,0,0,0,0,2,2023-10-21 11:43:18,0
0,438,92,0,0,2,0,0,2,2,0,0,0,0,2,2023-10-21 11:45:18,0
0,10,276,1340,1340,6,2,2,2,2,2,2,0,2,2,2023-10-21 11:47:18,0
0,216,0,0,0,8,2,2,4,4,0,0,0,0,0,2023-10-21 11:49:18,0
0,246,552,1340,1340,2,2,2,0,0,2,2,4,2,2,2023-10-21 11:51:18,50
0,12,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 11:53:18,12
0,442,92,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-21 11:55:18,0
0,2,276,1340,1340,4,2,2,2,2,2,2,0,2,2,2023-10-21 11:57:18,0
0,984,46,0,0,12,8,8,6,6,0,0,0,0,0,2023-10-21 11:59:18,0
0,1094,460,1340,1340,4,2,2,2,2,2,2,4,2,2,2023-10-21 12:01:18,1610
0,824,276,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-21 12:03:18,0
0,1292,0,0,0,8,4,4,4,4,0,0,0,0,2,2023-10-21 12:05:18,0
0,848,368,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 12:07:18,0
0,436,92,0,0,2,2,2,0,0,0,0,0,0,0,2023-10-21 12:09:18,0
0,244,322,1340,1340,4,0,0,0,0,2,2,4,2,2,2023-10-21 12:11:18,50
0,2,276,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 12:13:18,0
0,446,92,1340,1340,0,2,2,2,2,2,2,0,2,2,2023-10-21 12:15:18,0
0,4,276,0,0,4,0,0,2,2,0,0,0,0,2,2023-10-21 12:17:18,0
0,208,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 12:19:18,0
0,248,368,1340,1340,2,0,0,0,0,2,2,4,2,2,2023-10-21 12:21:18,50
0,2,276,0,0,0,2,2,2,2,0,0,0,0,0,2023-10-21 12:23:18,24
0,450,138,1302,1300,0,0,0,0,0,0,0,0,0,2,2023-10-21 12:25:18,2048
0,6,230,38,40,0,0,0,0,0,2,2,0,2,2,2023-10-21 12:27:18,0
0,212,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 12:29:18,0
0,240,368,1340,1340,2,4,4,2,2,2,2,4,2,2,2023-10-21 12:31:18,50
0,6,230,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-21 12:33:18,8
0,440,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 12:35:18,0
0,12,230,1340,1340,2,0,0,0,0,2,2,0,2,2,2023-10-21 12:37:18,0
0,208,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 12:39:18,0
0,238,460,1340,1340,0,0,0,0,0,0,0,4,0,2,2023-10-21 12:41:18,50
0,12,138,0,0,0,0,0,0,0,2,2,0,2,0,2023-10-21 12:43:18,0
0,444,92,0,0,0,2,2,0,0,0,0,0,0,2,2023-10-21 12:45:18,0
0,8,184,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 12:47:18,0
0,200,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 12:49:18,0
0,250,368,0,0,0,4,4,0,0,0,0,0,0,2,2023-10-21 12:51:18,0
0,8,184,1340,1340,0,0,0,0,0,2,2,4,2,0,2023-10-21 12:53:18,50
0,442,138,0,0,4,4,4,2,2,0,0,0,0,2,2023-10-21 12:55:18,8
0,6,230,1340,1340,0,2,2,2,2,2,2,0,2,2,2023-10-21 12:57:18,0
0,986,138,0,0,6,2,2,2,2,0,0,0,0,0,2023-10-21 12:59:18,0
0,1084,414,0,0,4,0,0,4,4,0,0,0,0,2,2023-10-21 13:01:18,0
0,842,138,1340,1340,0,4,4,6,6,2,2,4,2,0,2023-10-21 13:03:18,62
0,1302,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 13:05:18,0
0,826,276,1340,1340,2,4,4,2,2,2,2,0,2,2,2023-10-21 13:07:18,0
0,408,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 13:09:18,0
0,246,460,1340,1340,0,0,0,0,0,2,2,4,2,0,2023-10-21 13:11:18,50
0,6,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 13:13:18,0
0,444,230,0,0,2,4,4,2,2,0,0,0,0,2,2023-10-21 13:15:18,12
0,8,184,1340,1340,8,0,0,2,2,2,2,0,2,2,2023-10-21 13:17:18,0
0,168,46,0,0,18,0,0,0,0,0,0,0,0,0,2023-10-21 13:19:18,0
0,286,506,1340,1340,0,0,0,0,0,2,2,4,2,0,2023-10-21 13:21:18,50
0,8,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 13:23:18,0
0,438,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 13:25:18,0
0,12,276,1340,1340,8,6,6,4,4,2,2,0,2,2,2023-10-21 13:27:18,0
0,202,0,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-21 13:29:18,0
0,258,552,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 13:31:18,50
0,10,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 13:33:18,0
0,438,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 13:35:18,0
0,10,276,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 13:37:18,0
0,176,92,0,0,6,2,2,2,2,0,0,0,0,0,2023-10-21 13:39:18,0
0,278,322,1340,1340,2,4,4,4,4,2,2,4,2,2,2023-10-21 13:41:18,58
0,12,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 13:43:18,0
0,440,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 13:45:18,0
0,10,368,1340,1340,4,0,0,2,2,2,2,0,2,2,2023-10-21 13:47:18,4
0,208,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 13:49:18,0
0,248,276,1340,1340,4,2,2,4,4,2,2,4,2,2,2023-10-21 13:51:18,58
0,8,322,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 13:53:18,0
0,446,92,1340,1340,4,0,0,4,4,2,2,0,2,2,2023-10-21 13:55:18,0
0,2,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 13:57:18,0
0,962,92,0,0,2,2,2,0,0,0,0,0,0,0,2023-10-21 13:59:18,0
0,1130,414,1340,1340,6,2,2,4,4,2,2,4,2,2,2023-10-21 14:01:18,54
0,836,230,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-21 14:03:18,0
0,1306,138,1340,1340,4,4,4,6,6,0,0,0,0,2,2023-10-21 14:05:18,0
0,838,230,0,0,6,2,2,6,6,2,2,0,2,2,2023-10-21 14:07:18,4
0,374,92,0,0,4,0,0,6,6,0,0,0,0,0,2023-10-21 14:09:18,0
0,250,322,1340,1340,4,0,0,2,2,2,2,4,2,2,2023-10-21 14:11:18,84
0,8,276,0,0,2,2,2,4,4,0,0,0,0,0,2023-10-21 14:13:18,14
0,444,92,0,0,12,6,6,4,4,0,0,0,0,2,2023-10-21 14:15:18,6
0,6,276,1340,1340,4,2,2,2,2,2,2,0,2,2,2023-10-21 14:17:18,0
0,208,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 14:19:18,0
0,242,414,1340,1340,0,0,0,0,0,0,0,4,0,2,2023-10-21 14:21:18,50
0,8,184,0,0,0,0,0,0,0,2,2,0,2,0,2023-10-21 14:23:18,0
0,438,138,0,0,2,2,2,0,0,0,0,0,0,2,2023-10-21 14:25:18,4
0,10,138,1340,1340,2,2,2,4,4,2,2,0,2,2,2023-10-21 14:27:18,4
0,200,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 14:29:18,0
0,248,322,0,0,4,4,4,6,6,0,0,0,0,2,2023-10-21 14:31:18,0
0,12,230,1340,1340,2,0,0,0,0,2,2,4,2,0,2023-10-21 14:33:18,50
0,438,138,0,0,4,4,4,6,6,0,0,0,0,2,2023-10-21 14:35:18,16
0,12,230,1340,1340,0,0,0,0,0,2,2,0,2,2,2023-10-21 14:37:18,0
0,214,138,0,0,6,0,0,2,2,0,0,0,0,0,2023-10-21 14:39:18,0
0,232,414,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-21 14:41:18,0
0,12,92,1340,1340,6,8,8,8,8,2,2,4,2,0,2023-10-21 14:43:18,66
0,440,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-21 14:45:18,0
0,2,276,1340,1340,2,4,4,2,2,2,2,0,2,2,2023-10-21 14:47:18,8
0,174,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 14:49:18,0
0,280,460,1340,1340,6,6,6,4,4,2,2,4,2,0,2023-10-21 14:51:18,50
0,4,92,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-21 14:53:18,20
0,448,184,0,0,12,10,10,10,10,0,0,0,0,0,2023-10-21 14:55:18,12
0,2,230,1340,1340,2,0,0,0,0,2,2,0,2,4,2023-10-21 14:57:18,4
0,970,46,0,0,6,2,2,2,2,0,0,0,0,0,2023-10-21 14:59:18,8
0,1118,552,1340,1340,0,2,2,2,2,2,2,4,2,0,2023-10-21 15:01:18,1610
0,826,138,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-21 15:03:18,0
0,1296,138,0,0,0,2,2,0,0,0,0,0,0,0,2023-10-21 15:05:18,0
0,838,230,1340,1340,2,2,2,2,2,2,2,0,2,4,2023-10-21 15:07:18,0
0,358,46,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 15:09:18,0
0,282,460,1340,1340,2,2,2,0,0,2,2,4,2,2,2023-10-21 15:11:18,50
0,4,184,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-21 15:13:18,0
0,440,0,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 15:15:18,2
0,14,368,1340,1340,0,0,0,0,0,2,2,0,2,4,2023-10-21 15:17:18,0
0,166,92,0,0,4,0,0,0,0,0,0,0,0,0,2023-10-21 15:19:18,0
0,334,322,1340,1340,2,4,4,4,4,2,2,4,2,2,2023-10-21 15:21:18,50
0,6,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 15:23:18,0
0,438,138,0,0,8,2,2,4,4,0,0,0,0,0,2023-10-21 15:25:18,24
0,10,138,1340,1340,2,2,2,0,0,2,2,0,2,4,2023-10-21 15:27:18,0
0,168,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 15:29:18,0
0,280,368,0,0,4,4,4,2,2,0,0,0,0,2,2023-10-21 15:31:18,16
0,10,184,1340,1340,4,4,4,4,4,2,2,4,2,0,2023-10-21 15:33:18,50
0,444,138,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-21 15:35:18,0
0,2,276,1340,1340,0,0,0,0,0,2,2,0,2,4,2023-10-21 15:37:18,0
0,174,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-21 15:39:18,0
0,278,414,0,0,0,0,0,0,0,0,0,4,0,0,2023-10-21 15:41:18,50
0,10,92,1340,1340,4,2,2,4,4,2,2,0,2,2,2023-10-21 15:43:18,0
0,444,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 15:45:18,0
0,2,230,1340,1340,2,2,2,2,2,2,2,0,2,4,2023-10-21 15:47:18,8
0,172,92,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-21 15:49:18,0
0,282,460,1340,1340,4,4,4,4,4,2,2,4,2,0,2023-10-21 15:51:18,50
0,4,92,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-21 15:53:18,0
0,450,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 15:55:18,0
0,4,230,1340,1340,4,0,0,2,2,2,2,0,2,4,2023-10-21 15:57:18,0
0,948,0,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-21 15:59:18,0
0,1118,644,1340,1340,2,4,4,8,8,2,2,4,2,0,2023-10-21 16:01:18,3602
0,830,184,0,0,10,4,4,4,4,0,0,0,0,2,2023-10-21 16:03:18,0
0,1276,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 16:05:18,0
0,860,276,1340,1340,0,0,0,0,0,2,2,0,2,4,2023-10-21 16:07:18,0
0,416,46,0,0,4,4,4,2,2,0,0,0,0,0,2023-10-21 16:09:18,0
0,248,506,1340,1340,6,4,4,4,4,2,2,4,2,2,2023-10-21 16:11:18,50
0,4,138,0,0,4,4,4,4,4,0,0,0,0,0,2023-10-21 16:13:18,12
0,438,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 16:15:18,0
0,10,276,1340,1340,6,0,0,2,2,2,2,0,2,4,2023-10-21 16:17:18,0
0,168,92,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-21 16:19:18,0
0,284,368,1340,1340,8,4,4,2,2,2,2,4,2,2,2023-10-21 16:21:18,50
0,12,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 16:23:18,0
0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 16:25:18,0
0,10,368,1340,1340,0,0,0,0,0,2,2,0,2,4,2023-10-21 16:27:18,0
0,198,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 16:29:18,0
0,250,322,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 16:31:18,50
0,10,276,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-21 16:33:18,0
0,444,92,1340,1340,0,0,0,0,0,0,0,0,0,0,2023-10-21 16:35:18,0
0,2,276,0,0,2,2,2,2,2,2,2,0,2,4,2023-10-21 16:37:18,8
0,174,92,0,0,2,4,4,0,0,0,0,0,0,0,2023-10-21 16:39:18,0
0,278,322,1340,1340,0,0,0,0,0,2,2,4,2,2,2023-10-21 16:41:18,50
0,6,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 16:43:18,0
0,446,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-21 16:45:18,0
