[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",the employee does not exist,not find dictionary type=<:NUM:>,AuthSessionVali<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,[getOtpKey] <:*:> failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,sync <:*:>,"[SimplePost] failed, <:ERRORPost:>",no employee,[UpdateEmployee] <:SimplePos<:updateFanweiEmployee failed:>,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",<:SimplePos<:updateFanweiEmployee failed:>,can't find addEmp from updateEmp and empMapTo,timestamp,unknown
995,995,978,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 05:21:22,26
0,0,1047,92,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-15 05:23:22,0
0,0,1001,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 05:25:22,0
995,995,949,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 05:27:22,0
0,0,953,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 05:29:22,0
995,995,1000,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 05:31:22,28
0,0,952,92,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-15 05:33:22,0
0,0,1011,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 05:35:22,0
995,995,963,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 05:37:22,0
0,0,948,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 05:39:22,0
995,995,1017,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 05:41:22,26
0,0,956,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 05:43:22,0
0,0,983,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 05:45:22,0
995,995,974,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 05:47:22,0
0,0,933,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 05:49:22,0
995,995,969,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 05:51:22,24
0,0,1052,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 05:53:22,2
0,0,1031,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 05:55:22,3
995,995,954,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 05:57:22,0
0,0,869,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 05:59:22,0
995,995,1023,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 06:01:22,876
0,0,1006,92,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-15 06:03:22,0
0,0,1017,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:05:22,0
995,995,960,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 06:07:22,0
0,0,938,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:09:22,0
995,995,998,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 06:11:22,26
0,0,966,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 06:13:22,3
0,0,1012,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:15:22,0
995,995,888,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 06:17:22,0
0,0,951,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:19:22,0
995,995,977,230,0,0,0,0,0,1,0,1,0,0,0,1,2024-04-15 06:21:22,26
0,0,1057,92,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 06:23:22,0
0,0,1008,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:25:22,0
995,995,947,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 06:27:22,0
0,0,941,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:29:22,0
991,990,1015,207,0,0,0,0,0,1,0,1,0,0,0,1,2024-04-15 06:31:22,24
4,5,1007,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 06:33:22,2
995,995,1013,92,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-15 06:35:22,0
0,0,960,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 06:37:22,0
0,0,941,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:39:22,0
995,995,996,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 06:41:22,26
0,0,1023,69,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-15 06:43:22,0
985,985,987,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:45:22,0
10,10,981,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 06:47:22,0
0,0,950,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:49:22,0
995,995,977,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 06:51:22,26
0,0,1043,115,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-15 06:53:22,0
0,0,983,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 06:55:22,0
995,995,943,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-15 06:57:22,0
0,0,988,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 06:59:22,0
995,995,997,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 07:01:22,26
0,0,957,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 07:03:22,0
0,0,1017,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:05:22,0
995,995,982,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 07:07:22,0
0,0,942,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:09:22,0
995,995,985,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 07:11:22,24
0,0,970,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 07:13:22,2
0,0,1007,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:15:22,0
995,995,960,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 07:17:22,0
0,0,930,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:19:22,0
0,0,996,161,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 07:21:22,0
995,995,1042,161,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 07:23:22,26
995,995,1025,92,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-15 07:25:22,0
0,0,950,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 07:27:22,0
0,0,953,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:29:22,0
995,995,987,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 07:31:22,28
0,0,1036,69,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-15 07:33:22,0
981,980,1008,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:35:22,0
14,15,951,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 07:37:22,0
0,0,943,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:39:22,0
995,995,1003,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 07:41:22,26
0,0,1013,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 07:43:22,0
0,0,1012,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:45:22,0
995,995,951,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 07:47:22,0
0,0,967,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:49:22,0
995,995,966,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 07:51:22,26
0,0,1029,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 07:53:22,0
0,0,1025,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:55:22,0
995,995,966,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 07:57:22,0
0,0,949,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 07:59:22,0
995,995,985,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 08:01:22,24
0,0,1019,92,2,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 08:03:22,2
0,0,1020,69,0,1,1,2,2,0,0,0,0,0,0,0,2024-04-15 08:05:22,2
995,995,945,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 08:07:22,0
0,0,974,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 08:09:22,0
995,995,989,184,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 08:11:22,0
0,0,1041,138,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 08:13:22,26
995,995,992,92,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-15 08:15:22,0
0,0,955,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 08:17:22,0
0,0,944,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 08:19:22,0
995,995,978,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 08:21:22,26
0,0,1057,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 08:23:22,0
0,0,1007,46,1,1,1,2,2,0,0,1,0,0,0,0,2024-04-15 08:25:22,0
995,995,942,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 08:27:22,0
0,0,956,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 08:29:22,0
995,995,989,207,2,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 08:31:22,26
0,0,1029,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 08:33:22,0
0,0,999,46,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-15 08:35:22,0
995,995,965,115,1,0,0,0,0,0,1,0,1,1,1,0,2024-04-15 08:37:22,0
0,0,937,46,0,0,0,1,1,0,0,0,0,0,0,0,2024-04-15 08:39:22,0
995,995,994,207,1,1,1,1,1,1,1,1,1,1,1,1,2024-04-15 08:41:22,26
0,0,1056,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 08:43:22,0
0,0,969,69,2,0,0,1,1,0,0,1,0,0,0,0,2024-04-15 08:45:22,0
995,995,986,115,2,3,3,2,2,0,1,1,1,1,1,0,2024-04-15 08:47:22,0
0,0,944,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 08:49:22,0
995,995,989,207,1,2,2,0,0,1,1,1,1,1,1,1,2024-04-15 08:51:22,28
0,0,1038,115,5,1,1,0,0,0,0,0,0,0,0,0,2024-04-15 08:53:22,2
0,0,1003,46,2,2,2,4,4,0,0,1,0,0,0,0,2024-04-15 08:55:22,0
995,995,956,138,1,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 08:57:22,0
0,0,959,46,0,1,1,2,2,0,0,0,0,0,0,0,2024-04-15 08:59:22,0
995,995,1192,253,11,5,5,3,3,1,1,0,1,1,1,1,2024-04-15 09:01:22,884
0,0,1052,92,2,1,1,0,0,0,0,1,0,0,0,0,2024-04-15 09:03:22,0
0,0,997,46,2,1,1,0,0,0,0,1,0,0,0,0,2024-04-15 09:05:22,0
995,995,951,138,5,4,4,3,3,0,1,1,1,1,1,0,2024-04-15 09:07:22,0
0,0,951,46,2,2,2,4,4,0,0,0,0,0,0,0,2024-04-15 09:09:22,0
995,995,1033,207,3,1,1,1,1,1,1,0,1,1,1,1,2024-04-15 09:11:22,26
0,0,1023,115,4,1,1,3,3,0,0,1,0,0,0,0,2024-04-15 09:13:22,0
0,0,990,23,1,1,1,0,0,0,0,2,0,0,0,0,2024-04-15 09:15:22,0
995,995,972,138,9,3,3,4,4,0,1,0,1,1,1,0,2024-04-15 09:17:22,0
0,0,963,46,8,3,3,7,7,0,0,0,0,0,0,0,2024-04-15 09:19:22,0
993,993,988,207,3,0,0,1,1,1,0,1,0,0,0,1,2024-04-15 09:21:22,27
2,2,1073,115,2,2,2,2,2,0,1,0,1,1,1,0,2024-04-15 09:23:22,0
995,995,988,115,10,3,3,1,1,0,1,1,1,1,1,0,2024-04-15 09:25:22,0
0,0,957,69,6,2,2,2,2,0,0,1,0,0,0,0,2024-04-15 09:27:22,0
0,0,939,69,19,11,11,11,11,0,0,0,0,0,0,0,2024-04-15 09:29:22,4
995,995,1143,207,10,6,6,9,9,1,1,1,1,1,1,1,2024-04-15 09:31:22,27
0,0,1273,115,18,11,12,9,9,0,0,0,0,0,0,0,2024-04-15 09:33:22,5
995,995,1155,69,12,10,10,11,11,0,0,1,0,0,0,0,2024-04-15 09:35:22,3
0,0,964,115,9,3,3,4,4,0,1,1,1,1,1,0,2024-04-15 09:37:22,2
0,0,920,46,34,16,16,25,25,0,0,0,0,0,0,0,2024-04-15 09:39:22,0
995,995,981,230,20,12,12,14,14,1,1,0,1,1,1,1,2024-04-15 09:41:22,26
0,0,1032,92,25,12,12,8,8,0,0,1,0,0,0,0,2024-04-15 09:43:22,0
0,0,998,46,22,15,15,11,11,0,0,1,0,0,0,0,2024-04-15 09:45:22,8
995,995,915,138,32,15,15,15,15,0,1,1,1,1,1,0,2024-04-15 09:47:22,6
0,0,979,46,35,15,15,15,15,0,0,0,0,0,0,0,2024-04-15 09:49:22,1
995,995,1029,207,24,14,14,17,17,1,1,1,1,1,1,1,2024-04-15 09:51:22,38
0,0,922,115,24,25,25,26,26,0,0,0,0,0,0,0,2024-04-15 09:53:22,4
0,0,1057,23,40,23,23,26,26,0,0,1,0,0,0,0,2024-04-15 09:55:22,4
0,0,963,115,39,24,24,27,27,0,0,1,0,0,0,0,2024-04-15 09:57:22,31
0,0,962,69,28,17,17,18,18,0,0,0,0,0,0,0,2024-04-15 09:59:22,2
995,995,946,253,22,15,15,13,13,1,1,1,1,1,1,1,2024-04-15 10:01:22,6039
0,0,945,138,37,18,18,17,17,0,0,0,0,0,0,0,2024-04-15 10:03:22,54344
0,0,967,92,32,26,26,29,29,0,0,1,0,0,0,0,2024-04-15 10:05:22,6633
995,995,774,115,31,18,18,14,14,0,1,1,1,1,1,0,2024-04-15 10:07:22,44
0,0,925,46,34,16,16,19,19,0,0,0,0,0,0,0,2024-04-15 10:09:22,1
995,995,1026,207,42,25,25,26,26,1,1,1,1,1,1,1,2024-04-15 10:11:22,32
0,0,907,115,24,21,21,18,18,0,0,0,0,0,0,0,2024-04-15 10:13:22,4
0,0,887,46,24,16,16,23,23,0,0,1,0,0,0,0,2024-04-15 10:15:22,0
995,995,650,138,17,16,16,14,14,0,1,1,1,1,1,0,2024-04-15 10:17:22,10
0,0,486,46,14,12,12,10,10,0,0,0,0,0,0,0,2024-04-15 10:19:22,4
995,995,548,230,19,12,12,3,3,1,1,0,1,1,1,1,2024-04-15 10:21:22,34
0,0,785,92,6,14,14,9,9,0,0,1,0,0,0,0,2024-04-15 10:23:22,10
0,0,1001,46,9,9,9,6,6,0,0,1,0,0,0,0,2024-04-15 10:25:22,4
995,995,491,138,13,8,8,7,7,82,1,1,1,1,1,0,2024-04-15 10:27:22,30
0,0,486,46,9,9,9,11,11,0,0,0,0,0,0,0,2024-04-15 10:29:22,2
995,995,541,207,13,4,4,2,2,1,1,0,1,1,1,1,2024-04-15 10:31:22,53
0,0,536,115,14,4,4,8,8,0,0,1,0,0,0,1,2024-04-15 10:33:22,2
0,0,555,46,6,10,10,4,4,0,0,2,0,0,0,0,2024-04-15 10:35:22,3
995,995,474,115,4,6,6,3,3,0,1,0,1,1,1,1,2024-04-15 10:37:22,3
0,0,844,23,3,3,3,4,4,0,0,0,0,0,0,0,2024-04-15 10:39:22,1
995,995,1028,230,5,2,2,2,2,1,1,1,1,1,1,1,2024-04-15 10:41:22,28
0,0,992,115,12,5,5,5,5,0,0,0,0,0,0,1,2024-04-15 10:43:22,3
0,0,906,46,2,2,2,1,1,0,0,1,0,0,0,0,2024-04-15 10:45:22,1
995,995,671,138,10,2,2,3,3,0,1,1,1,1,1,1,2024-04-15 10:47:22,1
0,0,969,46,7,3,3,4,4,0,0,0,0,0,0,0,2024-04-15 10:49:22,5
995,995,653,230,6,3,3,1,1,1,1,1,1,1,1,2,2024-04-15 10:51:22,26
0,0,691,115,16,7,7,11,11,0,0,0,0,0,0,0,2024-04-15 10:53:22,31
0,0,561,46,10,5,5,8,8,0,0,1,0,0,0,0,2024-04-15 10:55:22,2
995,995,477,138,4,2,2,3,3,0,1,1,1,1,1,0,2024-04-15 10:57:22,5
0,0,1016,46,3,2,2,0,0,81,0,0,0,0,0,0,2024-04-15 10:59:22,1
995,995,1241,184,4,2,2,1,1,1,1,1,1,1,1,2,2024-04-15 11:01:22,40
0,0,943,138,7,3,3,2,2,0,0,0,0,0,0,0,2024-04-15 11:03:22,3
0,0,960,69,3,2,2,4,4,0,0,1,0,0,0,0,2024-04-15 11:05:22,2
995,995,949,115,4,2,2,2,2,0,1,1,1,1,1,1,2024-04-15 11:07:22,1
0,0,1077,46,0,1,1,2,2,0,0,0,0,0,0,0,2024-04-15 11:09:22,8
995,995,757,230,7,4,4,6,6,1,1,0,1,1,1,2,2024-04-15 11:11:22,29
0,0,522,92,2,3,3,2,2,0,0,1,0,0,0,0,2024-04-15 11:13:22,1
0,0,536,46,6,3,3,3,3,0,0,1,0,0,0,0,2024-04-15 11:15:22,1
995,995,764,138,4,3,3,2,2,0,1,1,1,1,1,0,2024-04-15 11:17:22,1
0,0,665,46,1,1,1,2,2,0,0,0,0,0,0,0,2024-04-15 11:19:22,5
995,995,533,184,1,1,1,0,0,1,1,1,1,1,1,1,2024-04-15 11:21:22,26
0,0,554,115,2,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 11:23:22,1
0,0,547,46,5,2,2,5,5,0,0,1,0,0,0,0,2024-04-15 11:25:22,2
995,995,731,138,2,2,2,1,1,0,1,1,1,1,1,0,2024-04-15 11:27:22,1
0,0,636,46,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-15 11:29:22,2
995,995,541,207,1,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 11:31:22,31
0,0,550,115,2,1,1,1,1,0,0,0,0,0,0,0,2024-04-15 11:33:22,135
0,0,807,69,3,5,5,1,1,0,0,1,0,0,0,0,2024-04-15 11:35:22,177
995,995,488,138,1,2,2,1,1,0,1,1,1,1,1,0,2024-04-15 11:37:22,132
0,0,502,46,2,1,1,2,2,0,0,0,0,0,0,0,2024-04-15 11:39:22,1
0,0,540,161,5,6,6,4,4,0,0,1,0,0,0,0,2024-04-15 11:41:22,1
995,995,726,161,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 11:43:22,27
995,995,720,92,1,1,1,1,1,0,1,1,1,1,1,0,2024-04-15 11:45:22,1
0,0,861,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 11:47:22,1
0,0,602,46,2,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 11:49:22,1
995,995,747,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 11:51:22,27
0,0,750,69,3,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 11:53:22,1
995,995,700,69,3,1,1,2,2,0,0,1,0,0,0,0,2024-04-15 11:55:22,2
0,0,831,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 11:57:22,1
0,0,725,46,3,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 11:59:22,1
995,995,818,184,0,1,1,0,0,1,1,1,1,1,1,1,2024-04-15 12:01:22,880
0,0,884,138,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 12:03:22,1
0,0,639,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 12:05:22,6
995,995,736,138,1,1,1,2,2,0,1,1,1,1,1,0,2024-04-15 12:07:22,3
0,0,707,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 12:09:22,1
995,995,805,230,1,2,2,1,1,1,1,1,1,1,1,1,2024-04-15 12:11:22,25
0,0,788,115,1,1,1,1,1,0,0,0,0,0,0,0,2024-04-15 12:13:22,4
0,0,854,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 12:15:22,1
995,995,688,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 12:17:22,1
0,0,661,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 12:19:22,1
995,995,774,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 12:21:22,26
0,0,547,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 12:23:22,3
0,0,537,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 12:25:22,1
995,995,1219,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 12:27:22,1
0,0,1686,46,1,1,1,1,1,0,0,0,0,0,0,0,2024-04-15 12:29:22,1
995,995,1409,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 12:31:22,27
0,0,2008,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 12:33:22,1
0,0,1940,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 12:35:22,1
995,995,1960,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 12:37:22,1
0,0,1896,23,2,1,1,0,0,0,0,0,0,0,0,0,2024-04-15 12:39:22,0
995,995,1946,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 12:41:22,27
0,0,1979,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 12:43:22,1
0,0,2080,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 12:45:22,1
995,995,1991,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 12:47:22,1
0,0,1734,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 12:49:22,1
995,995,861,184,0,0,0,0,0,1,0,1,0,0,0,1,2024-04-15 12:51:22,27
0,0,1651,138,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-15 12:53:22,1
995,995,1950,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 12:55:22,1
0,0,1861,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 12:57:22,0
0,0,1920,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 12:59:22,0
995,995,2001,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 13:01:22,24
0,0,2080,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 13:03:22,2
0,0,2046,46,1,0,0,1,1,0,0,1,0,0,0,0,2024-04-15 13:05:22,1
995,995,1982,115,1,0,0,1,1,0,1,1,1,1,1,0,2024-04-15 13:07:22,0
0,0,1990,69,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-15 13:09:22,0
995,995,2046,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 13:11:22,24
0,0,2057,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 13:13:22,2
0,0,1651,46,3,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 13:15:22,0
995,995,944,138,0,0,0,1,1,0,1,1,1,1,1,0,2024-04-15 13:17:22,1
0,0,880,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 13:19:22,0
995,995,1019,207,2,1,1,0,0,1,1,0,1,1,1,1,2024-04-15 13:21:22,24
0,0,1005,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 13:23:22,2
0,0,1032,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 13:25:22,0
995,995,926,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 13:27:22,3
0,0,974,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 13:29:22,0
995,995,968,230,1,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 13:31:22,26
0,0,1027,69,6,2,2,3,3,0,0,1,0,0,0,0,2024-04-15 13:33:22,0
0,0,1008,69,2,1,1,0,0,0,0,1,0,0,0,0,2024-04-15 13:35:22,0
995,995,947,138,2,1,1,0,0,0,1,1,1,1,1,0,2024-04-15 13:37:22,0
0,0,954,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 13:39:22,0
995,995,1021,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 13:41:22,28
0,0,1002,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-15 13:43:22,3
0,0,1004,46,2,1,1,2,2,0,0,1,0,0,0,0,2024-04-15 13:45:22,3
995,995,939,138,1,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 13:47:22,0
0,0,938,46,2,2,2,2,2,0,0,0,0,0,0,0,2024-04-15 13:49:22,0
995,995,1025,207,3,2,2,3,3,1,1,1,1,1,1,1,2024-04-15 13:51:22,31
0,0,1012,92,2,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 13:53:22,4
0,0,1017,46,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-15 13:55:22,0
995,995,955,138,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-15 13:57:22,0
0,0,934,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 13:59:22,0
995,995,1004,207,0,0,0,2,2,1,1,1,1,1,1,1,2024-04-15 14:01:22,37
0,0,950,115,4,3,3,2,2,0,0,0,0,0,0,0,2024-04-15 14:03:22,0
0,0,986,46,1,1,1,1,1,0,0,1,0,0,0,0,2024-04-15 14:05:22,6
995,995,897,138,2,1,1,2,2,0,1,1,1,1,1,0,2024-04-15 14:07:22,6
0,0,951,46,12,2,2,1,1,0,0,0,0,0,0,0,2024-04-15 14:09:22,1
995,995,1094,230,1,3,3,3,3,1,1,1,1,1,1,1,2024-04-15 14:11:22,36
0,0,1033,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 14:13:22,2
0,0,1039,46,6,2,2,3,3,0,0,1,0,0,0,0,2024-04-15 14:15:22,9
995,995,956,138,1,3,3,2,2,0,1,1,1,1,1,0,2024-04-15 14:17:22,0
0,0,868,46,1,1,1,2,2,0,0,0,0,0,0,0,2024-04-15 14:19:22,0
995,995,1040,207,2,1,1,2,2,1,1,1,1,1,1,1,2024-04-15 14:21:22,24
0,0,1034,115,3,2,2,1,1,0,0,0,0,0,0,0,2024-04-15 14:23:22,2
0,0,994,69,1,1,1,0,0,0,0,1,0,0,0,0,2024-04-15 14:25:22,0
995,995,936,115,0,0,0,2,2,0,1,1,1,1,1,0,2024-04-15 14:27:22,0
0,0,918,46,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-15 14:29:22,2
995,995,1069,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-15 14:31:22,26
0,0,1013,69,2,1,1,1,1,0,0,1,0,0,0,0,2024-04-15 14:33:22,0
0,0,1083,46,0,1,1,1,1,0,0,1,0,0,0,0,2024-04-15 14:35:22,0
995,995,1012,138,0,0,0,1,1,0,1,1,1,1,1,0,2024-04-15 14:37:22,0
0,0,992,23,2,2,2,2,2,0,0,0,0,0,0,0,2024-04-15 14:39:22,0
995,995,1066,207,1,0,0,1,1,1,1,1,1,1,1,1,2024-04-15 14:41:22,29
0,0,1083,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15 14:43:22,0
0,0,1007,46,6,1,1,0,0,0,0,1,0,0,0,0,2024-04-15 14:45:22,4
995,995,954,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-15 14:47:22,0
0,0,961,46,1,0,0,1,1,0,0,0,0,0,0,0,2024-04-15 14:49:22,3
995,995,1052,230,2,0,0,0,0,1,1,1,1,1,1,1,2024-04-15 14:51:22,27
