<:OVERLAP:>,ExecShAndOutput <:*:> cmd return code is <:*:>,timestamp,unknown
0,0,2023-08-12 16:48:37,0
0,0,2023-08-12 16:50:37,0
0,0,2023-08-12 16:52:37,0
0,1,2023-08-12 16:54:37,0
0,0,2023-08-12 16:56:37,0
0,0,2023-08-12 16:58:37,0
0,0,2023-08-12 17:00:37,0
0,0,2023-08-12 17:02:37,8
0,0,2023-08-12 17:04:37,0
0,3,2023-08-12 17:06:37,4
0,5,2023-08-12 17:08:37,4
0,3,2023-08-12 17:10:37,7
0,0,2023-08-12 17:12:37,0
0,0,2023-08-12 17:14:37,0
0,0,2023-08-12 17:16:37,0
0,0,2023-08-12 17:18:37,0
0,0,2023-08-12 17:20:37,3
0,1,2023-08-12 17:22:37,0
0,2,2023-08-12 17:24:37,10
0,1,2023-08-12 17:26:37,4
0,2,2023-08-12 17:28:37,0
0,0,2023-08-12 17:30:37,0
1,2,2023-08-12 17:32:37,3
23,0,2023-08-12 17:34:37,8
0,0,2023-08-12 17:36:37,0
0,0,2023-08-12 17:38:37,2
0,0,2023-08-12 17:40:37,7
0,4,2023-08-12 17:42:37,4
0,4,2023-08-12 17:44:37,4
0,2,2023-08-12 17:46:37,4
0,4,2023-08-12 17:48:37,4
0,2,2023-08-12 17:50:37,7
0,0,2023-08-12 17:52:37,0
0,0,2023-08-12 17:54:37,0
0,0,2023-08-12 17:56:37,12
0,2,2023-08-12 17:58:37,9
1,0,2023-08-12 18:00:37,0
0,0,2023-08-12 18:02:37,3
0,0,2023-08-12 18:04:37,0
0,0,2023-08-12 18:06:37,0
0,0,2023-08-12 18:08:37,0
0,0,2023-08-12 18:10:37,0
0,0,2023-08-12 18:12:37,0
0,1,2023-08-12 18:14:37,3
0,1,2023-08-12 18:16:37,6
0,0,2023-08-12 18:18:37,0
0,0,2023-08-12 18:20:37,0
0,1,2023-08-12 18:22:37,2
0,0,2023-08-12 18:24:37,0
0,2,2023-08-12 18:26:37,21
0,3,2023-08-12 18:28:37,5
0,0,2023-08-12 18:30:37,3
0,0,2023-08-12 18:32:37,0
0,1,2023-08-12 18:34:37,2
0,1,2023-08-12 18:36:37,8
0,0,2023-08-12 18:38:37,0
0,1,2023-08-12 18:40:37,0
0,0,2023-08-12 18:42:37,2
0,0,2023-08-12 18:44:37,0
0,1,2023-08-12 18:46:37,2
0,1,2023-08-12 18:48:37,8
0,0,2023-08-12 18:50:37,0
0,0,2023-08-12 18:52:37,0
0,0,2023-08-12 18:54:37,0
0,0,2023-08-12 18:56:37,0
0,0,2023-08-12 18:58:37,0
0,0,2023-08-12 19:00:37,0
19,1,2023-08-12 19:02:37,2
0,0,2023-08-12 19:04:37,0
0,0,2023-08-12 19:06:37,0
0,0,2023-08-12 19:08:37,0
0,0,2023-08-12 19:10:37,0
0,0,2023-08-12 19:12:37,0
0,0,2023-08-12 19:14:37,0
0,3,2023-08-12 19:16:37,12
0,0,2023-08-12 19:18:37,0
0,0,2023-08-12 19:20:37,5
0,0,2023-08-12 19:22:37,1
0,0,2023-08-12 19:24:37,0
0,0,2023-08-12 19:26:37,0
0,0,2023-08-12 19:28:37,0
0,0,2023-08-12 19:30:37,0
0,1,2023-08-12 19:32:37,2
0,0,2023-08-12 19:34:37,0
0,0,2023-08-12 19:36:37,0
0,0,2023-08-12 19:38:37,0
0,0,2023-08-12 19:40:37,3
0,0,2023-08-12 19:42:37,0
0,0,2023-08-12 19:44:37,0
0,0,2023-08-12 19:46:37,0
0,0,2023-08-12 19:48:37,7
0,0,2023-08-12 19:50:37,0
0,0,2023-08-12 19:52:37,0
0,0,2023-08-12 19:54:37,0
0,0,2023-08-12 19:56:37,0
0,0,2023-08-12 19:58:37,0
0,0,2023-08-12 20:00:37,0
0,0,2023-08-12 20:02:37,0
0,0,2023-08-12 20:04:37,0
0,0,2023-08-12 20:06:37,0
0,0,2023-08-12 20:08:37,0
0,0,2023-08-12 20:10:37,0
0,0,2023-08-12 20:12:37,0
0,0,2023-08-12 20:14:37,0
0,0,2023-08-12 20:16:37,0
0,0,2023-08-12 20:18:37,0
0,0,2023-08-12 20:20:37,0
0,0,2023-08-12 20:22:37,0
0,0,2023-08-12 20:24:37,0
0,0,2023-08-12 20:26:37,0
0,0,2023-08-12 20:28:37,0
0,0,2023-08-12 20:30:37,0
0,0,2023-08-12 20:32:37,0
0,0,2023-08-12 20:34:37,0
0,0,2023-08-12 20:36:37,0
0,0,2023-08-12 20:38:37,0
0,0,2023-08-12 20:40:37,0
0,0,2023-08-12 20:42:37,0
0,0,2023-08-12 20:44:37,0
0,0,2023-08-12 20:46:37,3
0,0,2023-08-12 20:48:37,2
0,0,2023-08-12 20:50:37,5
0,0,2023-08-12 20:52:37,0
0,0,2023-08-12 20:54:37,0
0,0,2023-08-12 20:56:37,0
0,0,2023-08-12 20:58:37,0
0,0,2023-08-12 21:00:37,0
0,0,2023-08-12 21:02:37,4
0,0,2023-08-12 21:04:37,0
0,0,2023-08-12 21:06:37,0
0,0,2023-08-12 21:08:37,0
0,0,2023-08-12 21:10:37,0
0,0,2023-08-12 21:12:37,0
0,0,2023-08-12 21:14:37,0
0,0,2023-08-12 21:16:37,0
0,0,2023-08-12 21:18:37,0
0,0,2023-08-12 21:20:37,0
0,0,2023-08-12 21:22:37,0
0,1,2023-08-12 21:24:37,1
0,0,2023-08-12 21:26:37,0
0,0,2023-08-12 21:28:37,0
0,0,2023-08-12 21:30:37,0
0,0,2023-08-12 21:32:37,0
0,0,2023-08-12 21:34:37,0
0,0,2023-08-12 21:36:37,0
0,0,2023-08-12 21:38:37,0
0,0,2023-08-12 21:40:37,0
0,0,2023-08-12 21:42:37,0
0,0,2023-08-12 21:44:37,0
0,0,2023-08-12 21:46:37,0
0,0,2023-08-12 21:48:37,0
0,0,2023-08-12 21:50:37,6
0,0,2023-08-12 21:52:37,0
0,0,2023-08-12 21:54:37,0
0,0,2023-08-12 21:56:37,3
0,0,2023-08-12 21:58:37,0
0,0,2023-08-12 22:00:37,0
0,1,2023-08-12 22:02:37,2
6,0,2023-08-12 22:04:37,18
0,0,2023-08-12 22:06:37,0
0,0,2023-08-12 22:08:37,0
0,0,2023-08-12 22:10:37,2
0,0,2023-08-12 22:12:37,0
0,0,2023-08-12 22:14:37,7
0,0,2023-08-12 22:16:37,0
0,0,2023-08-12 22:18:37,0
0,0,2023-08-12 22:20:37,0
0,0,2023-08-12 22:22:37,0
0,0,2023-08-12 22:24:37,0
0,0,2023-08-12 22:26:37,0
0,0,2023-08-12 22:28:37,0
0,0,2023-08-12 22:30:37,0
0,0,2023-08-12 22:32:37,0
0,0,2023-08-12 22:34:37,0
0,0,2023-08-12 22:36:37,0
0,0,2023-08-12 22:38:37,0
0,0,2023-08-12 22:40:37,0
0,0,2023-08-12 22:42:37,0
0,0,2023-08-12 22:44:37,0
0,0,2023-08-12 22:46:37,3
0,0,2023-08-12 22:48:37,7
0,0,2023-08-12 22:50:37,0
0,0,2023-08-12 22:52:37,0
0,0,2023-08-12 22:54:37,0
0,0,2023-08-12 22:56:37,0
0,0,2023-08-12 22:58:37,0
0,0,2023-08-12 23:00:37,0
0,0,2023-08-12 23:02:37,0
0,0,2023-08-12 23:04:37,0
0,0,2023-08-12 23:06:37,0
0,0,2023-08-12 23:08:37,3
0,0,2023-08-12 23:10:37,4
0,1,2023-08-12 23:12:37,0
0,0,2023-08-12 23:14:37,0
0,0,2023-08-12 23:16:37,0
0,0,2023-08-12 23:18:37,0
0,0,2023-08-12 23:20:37,7
0,0,2023-08-12 23:22:37,0
0,0,2023-08-12 23:24:37,0
0,0,2023-08-12 23:26:37,0
0,0,2023-08-12 23:28:37,0
0,0,2023-08-12 23:30:37,0
0,0,2023-08-12 23:32:37,0
0,0,2023-08-12 23:34:37,0
0,0,2023-08-12 23:36:37,7
0,0,2023-08-12 23:38:37,0
0,0,2023-08-12 23:40:37,0
0,0,2023-08-12 23:42:37,0
0,0,2023-08-12 23:44:37,0
0,0,2023-08-12 23:46:37,0
0,0,2023-08-12 23:48:37,0
0,0,2023-08-12 23:50:37,0
0,0,2023-08-12 23:52:37,0
0,0,2023-08-12 23:54:37,0
0,0,2023-08-12 23:56:37,0
0,0,2023-08-12 23:58:37,0
0,0,2023-08-13 00:00:37,4
0,0,2023-08-13 00:02:37,3
0,0,2023-08-13 00:04:37,0
0,0,2023-08-13 00:06:37,0
0,0,2023-08-13 00:08:37,0
0,0,2023-08-13 00:10:37,1
0,0,2023-08-13 00:12:37,0
0,0,2023-08-13 00:14:37,0
0,0,2023-08-13 00:16:37,0
0,0,2023-08-13 00:18:37,0
0,0,2023-08-13 00:20:37,0
0,0,2023-08-13 00:22:37,0
0,0,2023-08-13 00:24:37,0
0,0,2023-08-13 00:26:37,0
0,0,2023-08-13 00:28:37,7
0,0,2023-08-13 00:30:37,0
0,0,2023-08-13 00:32:37,0
0,0,2023-08-13 00:34:37,0
0,0,2023-08-13 00:36:37,0
0,0,2023-08-13 00:38:37,0
0,0,2023-08-13 00:40:37,0
0,0,2023-08-13 00:42:37,0
0,0,2023-08-13 00:44:37,0
0,0,2023-08-13 00:46:37,0
0,0,2023-08-13 00:48:37,0
0,0,2023-08-13 00:50:37,0
0,0,2023-08-13 00:52:37,0
0,0,2023-08-13 00:54:37,0
0,0,2023-08-13 00:56:37,0
0,0,2023-08-13 00:58:37,0
0,0,2023-08-13 01:00:37,0
0,0,2023-08-13 01:02:37,0
0,0,2023-08-13 01:04:37,0
0,0,2023-08-13 01:06:37,0
0,0,2023-08-13 01:08:37,0
0,0,2023-08-13 01:10:37,0
0,0,2023-08-13 01:12:37,0
0,0,2023-08-13 01:14:37,0
0,0,2023-08-13 01:16:37,0
0,0,2023-08-13 01:18:37,0
0,0,2023-08-13 01:20:37,0
0,0,2023-08-13 01:22:37,0
0,0,2023-08-13 01:24:37,0
0,0,2023-08-13 01:26:37,0
0,0,2023-08-13 01:28:37,0
0,0,2023-08-13 01:30:37,0
0,0,2023-08-13 01:32:37,0
0,0,2023-08-13 01:34:37,0
0,0,2023-08-13 01:36:37,0
0,0,2023-08-13 01:38:37,0
0,0,2023-08-13 01:40:37,0
0,0,2023-08-13 01:42:37,0
0,0,2023-08-13 01:44:37,0
0,0,2023-08-13 01:46:37,0
0,0,2023-08-13 01:48:37,0
0,0,2023-08-13 01:50:37,0
0,0,2023-08-13 01:52:37,0
0,0,2023-08-13 01:54:37,0
0,0,2023-08-13 01:56:37,0
0,0,2023-08-13 01:58:37,0
0,0,2023-08-13 02:00:37,0
0,0,2023-08-13 02:02:37,0
0,0,2023-08-13 02:04:37,0
0,0,2023-08-13 02:06:37,0
0,0,2023-08-13 02:08:37,0
0,0,2023-08-13 02:10:37,0
0,0,2023-08-13 02:12:37,0
0,0,2023-08-13 02:14:37,0
0,0,2023-08-13 02:16:37,0
0,0,2023-08-13 02:18:37,0
0,0,2023-08-13 02:20:37,0
0,0,2023-08-13 02:22:37,0
0,0,2023-08-13 02:24:37,0
0,0,2023-08-13 02:26:37,0
0,0,2023-08-13 02:28:37,0
0,0,2023-08-13 02:30:37,0
0,0,2023-08-13 02:32:37,0
0,0,2023-08-13 02:34:37,0
0,0,2023-08-13 02:36:37,0
0,0,2023-08-13 02:38:37,0
0,0,2023-08-13 02:40:37,0
0,0,2023-08-13 02:42:37,0
0,0,2023-08-13 02:44:37,0
0,0,2023-08-13 02:46:37,0
0,0,2023-08-13 02:48:37,0
0,0,2023-08-13 02:50:37,0
0,0,2023-08-13 02:52:37,0
0,0,2023-08-13 02:54:37,0
0,0,2023-08-13 02:56:37,0
0,0,2023-08-13 02:58:37,0
0,0,2023-08-13 03:00:37,0
0,0,2023-08-13 03:02:37,0
0,0,2023-08-13 03:04:37,0
0,0,2023-08-13 03:06:37,0
0,0,2023-08-13 03:08:37,0
0,0,2023-08-13 03:10:37,0
0,0,2023-08-13 03:12:37,0
0,0,2023-08-13 03:14:37,0
0,0,2023-08-13 03:16:37,0
0,0,2023-08-13 03:18:37,0
0,0,2023-08-13 03:20:37,0
0,0,2023-08-13 03:22:37,0
0,0,2023-08-13 03:24:37,0
0,0,2023-08-13 03:26:37,0
0,0,2023-08-13 03:28:37,0
0,0,2023-08-13 03:30:37,0
0,0,2023-08-13 03:32:37,0
0,0,2023-08-13 03:34:37,0
0,0,2023-08-13 03:36:37,0
0,0,2023-08-13 03:38:37,0
0,0,2023-08-13 03:40:37,0
0,0,2023-08-13 03:42:37,0
0,0,2023-08-13 03:44:37,0
0,0,2023-08-13 03:46:37,0
0,0,2023-08-13 03:48:37,0
0,0,2023-08-13 03:50:37,0
0,0,2023-08-13 03:52:37,0
0,0,2023-08-13 03:54:37,0
0,0,2023-08-13 03:56:37,0
0,0,2023-08-13 03:58:37,0
0,0,2023-08-13 04:00:37,0
0,0,2023-08-13 04:02:37,0
0,0,2023-08-13 04:04:37,0
0,0,2023-08-13 04:06:37,0
0,0,2023-08-13 04:08:37,0
0,0,2023-08-13 04:10:37,0
0,0,2023-08-13 04:12:37,0
0,0,2023-08-13 04:14:37,0
0,0,2023-08-13 04:16:37,0
0,0,2023-08-13 04:18:37,0
0,0,2023-08-13 04:20:37,0
0,0,2023-08-13 04:22:37,0
0,0,2023-08-13 04:24:37,0
0,0,2023-08-13 04:26:37,0
0,0,2023-08-13 04:28:37,0
0,0,2023-08-13 04:30:37,0
0,0,2023-08-13 04:32:37,0
0,0,2023-08-13 04:34:37,0
0,0,2023-08-13 04:36:37,0
0,0,2023-08-13 04:38:37,0
0,0,2023-08-13 04:40:37,0
0,0,2023-08-13 04:42:37,0
0,0,2023-08-13 04:44:37,0
0,0,2023-08-13 04:46:37,0
0,0,2023-08-13 04:48:37,0
0,0,2023-08-13 04:50:37,0
0,0,2023-08-13 04:52:37,0
0,0,2023-08-13 04:54:37,0
0,0,2023-08-13 04:56:37,0
0,0,2023-08-13 04:58:37,0
0,0,2023-08-13 05:00:37,0
0,0,2023-08-13 05:02:37,0
0,0,2023-08-13 05:04:37,0
0,0,2023-08-13 05:06:37,0
0,0,2023-08-13 05:08:37,0
0,0,2023-08-13 05:10:37,0
0,0,2023-08-13 05:12:37,0
0,0,2023-08-13 05:14:37,0
0,0,2023-08-13 05:16:37,0
0,0,2023-08-13 05:18:37,0
0,0,2023-08-13 05:20:37,0
0,0,2023-08-13 05:22:37,0
0,0,2023-08-13 05:24:37,0
0,0,2023-08-13 05:26:37,0
0,0,2023-08-13 05:28:37,0
0,0,2023-08-13 05:30:37,0
0,0,2023-08-13 05:32:37,0
0,0,2023-08-13 05:34:37,0
0,0,2023-08-13 05:36:37,0
0,0,2023-08-13 05:38:37,0
0,0,2023-08-13 05:40:37,0
0,0,2023-08-13 05:42:37,0
0,0,2023-08-13 05:44:37,0
0,0,2023-08-13 05:46:37,0
0,0,2023-08-13 05:48:37,0
0,0,2023-08-13 05:50:37,0
0,0,2023-08-13 05:52:37,0
0,0,2023-08-13 05:54:37,0
0,0,2023-08-13 05:56:37,0
0,0,2023-08-13 05:58:37,0
0,0,2023-08-13 06:00:37,0
0,0,2023-08-13 06:02:37,0
0,0,2023-08-13 06:04:37,0
0,0,2023-08-13 06:06:37,0
0,0,2023-08-13 06:08:37,0
0,0,2023-08-13 06:10:37,0
0,0,2023-08-13 06:12:37,0
0,0,2023-08-13 06:14:37,0
0,0,2023-08-13 06:16:37,0
0,0,2023-08-13 06:18:37,0
0,0,2023-08-13 06:20:37,0
0,0,2023-08-13 06:22:37,0
0,0,2023-08-13 06:24:37,0
0,0,2023-08-13 06:26:37,0
0,0,2023-08-13 06:28:37,0
0,0,2023-08-13 06:30:37,0
0,0,2023-08-13 06:32:37,0
0,0,2023-08-13 06:34:37,0
0,0,2023-08-13 06:36:37,0
0,0,2023-08-13 06:38:37,0
0,0,2023-08-13 06:40:37,0
0,0,2023-08-13 06:42:37,0
0,0,2023-08-13 06:44:37,0
0,0,2023-08-13 06:46:37,0
0,0,2023-08-13 06:48:37,0
0,0,2023-08-13 06:50:37,0
0,0,2023-08-13 06:52:37,0
0,0,2023-08-13 06:54:37,0
0,0,2023-08-13 06:56:37,0
0,0,2023-08-13 06:58:37,0
0,0,2023-08-13 07:00:37,0
0,0,2023-08-13 07:02:37,38
0,0,2023-08-13 07:04:37,4
0,0,2023-08-13 07:06:37,8
0,0,2023-08-13 07:08:37,0
0,0,2023-08-13 07:10:37,0
0,0,2023-08-13 07:12:37,0
0,0,2023-08-13 07:14:37,0
0,0,2023-08-13 07:16:37,0
0,0,2023-08-13 07:18:37,0
0,0,2023-08-13 07:20:37,0
0,0,2023-08-13 07:22:37,0
0,0,2023-08-13 07:24:37,0
0,0,2023-08-13 07:26:37,0
0,0,2023-08-13 07:28:37,0
0,0,2023-08-13 07:30:37,0
0,0,2023-08-13 07:32:37,0
0,0,2023-08-13 07:34:37,0
0,0,2023-08-13 07:36:37,0
0,0,2023-08-13 07:38:37,0
0,0,2023-08-13 07:40:37,0
0,0,2023-08-13 07:42:37,0
0,0,2023-08-13 07:44:37,0
0,0,2023-08-13 07:46:37,0
0,0,2023-08-13 07:48:37,0
0,0,2023-08-13 07:50:37,0
0,0,2023-08-13 07:52:37,0
0,0,2023-08-13 07:54:37,0
0,0,2023-08-13 07:56:37,0
0,0,2023-08-13 07:58:37,0
0,0,2023-08-13 08:00:37,0
0,0,2023-08-13 08:02:37,0
0,0,2023-08-13 08:04:37,0
0,0,2023-08-13 08:06:37,0
0,0,2023-08-13 08:08:37,0
0,0,2023-08-13 08:10:37,0
0,0,2023-08-13 08:12:37,0
0,0,2023-08-13 08:14:37,0
0,0,2023-08-13 08:16:37,0
0,0,2023-08-13 08:18:37,0
0,0,2023-08-13 08:20:37,0
0,0,2023-08-13 08:22:37,0
0,0,2023-08-13 08:24:37,0
0,0,2023-08-13 08:26:37,0
0,0,2023-08-13 08:28:37,0
0,0,2023-08-13 08:30:37,0
0,0,2023-08-13 08:32:37,0
0,0,2023-08-13 08:34:37,0
0,0,2023-08-13 08:36:37,0
0,0,2023-08-13 08:38:37,0
0,0,2023-08-13 08:40:37,0
0,0,2023-08-13 08:42:37,0
0,0,2023-08-13 08:44:37,0
0,0,2023-08-13 08:46:37,0
0,0,2023-08-13 08:48:37,0
0,0,2023-08-13 08:50:37,0
0,0,2023-08-13 08:52:37,0
0,0,2023-08-13 08:54:37,0
0,0,2023-08-13 08:56:37,0
0,0,2023-08-13 08:58:37,0
0,0,2023-08-13 09:00:37,0
0,0,2023-08-13 09:02:37,0
0,0,2023-08-13 09:04:37,0
0,0,2023-08-13 09:06:37,0
0,0,2023-08-13 09:08:37,0
0,0,2023-08-13 09:10:37,0
0,0,2023-08-13 09:12:37,0
0,0,2023-08-13 09:14:37,0
0,0,2023-08-13 09:16:37,0
0,0,2023-08-13 09:18:37,0
0,0,2023-08-13 09:20:37,0
0,0,2023-08-13 09:22:37,0
0,0,2023-08-13 09:24:37,0
0,0,2023-08-13 09:26:37,0
0,0,2023-08-13 09:28:37,0
0,0,2023-08-13 09:30:37,0
0,0,2023-08-13 09:32:37,0
0,0,2023-08-13 09:34:37,0
0,0,2023-08-13 09:36:37,0
0,0,2023-08-13 09:38:37,0
0,0,2023-08-13 09:40:37,0
0,0,2023-08-13 09:42:37,0
0,0,2023-08-13 09:44:37,0
0,0,2023-08-13 09:46:37,0
0,0,2023-08-13 09:48:37,0
0,0,2023-08-13 09:50:37,0
0,0,2023-08-13 09:52:37,0
0,0,2023-08-13 09:54:37,0
0,0,2023-08-13 09:56:37,0
0,0,2023-08-13 09:58:37,0
0,0,2023-08-13 10:00:37,0
4,1,2023-08-13 10:02:37,4
0,0,2023-08-13 10:04:37,0
0,0,2023-08-13 10:06:37,0
0,0,2023-08-13 10:08:37,0
0,1,2023-08-13 10:10:37,2
0,0,2023-08-13 10:12:37,0
0,1,2023-08-13 10:14:37,2
0,0,2023-08-13 10:16:37,0
0,0,2023-08-13 10:18:37,0
2,0,2023-08-13 10:20:37,8
0,0,2023-08-13 10:22:37,0
0,0,2023-08-13 10:24:37,0
0,0,2023-08-13 10:26:37,0
0,0,2023-08-13 10:28:37,0
0,0,2023-08-13 10:30:37,0
0,0,2023-08-13 10:32:37,0
0,2,2023-08-13 10:34:37,2
0,0,2023-08-13 10:36:37,0
0,0,2023-08-13 10:38:37,0
0,0,2023-08-13 10:40:37,0
0,2,2023-08-13 10:42:37,8
0,2,2023-08-13 10:44:37,1
0,0,2023-08-13 10:46:37,0
0,0,2023-08-13 10:48:37,0
29,0,2023-08-13 10:50:37,26
0,1,2023-08-13 10:52:37,0
0,0,2023-08-13 10:54:37,0
0,0,2023-08-13 10:56:37,0
0,2,2023-08-13 10:58:37,0
1,0,2023-08-13 11:00:37,0
4,1,2023-08-13 11:02:37,5
0,0,2023-08-13 11:04:37,0
0,1,2023-08-13 11:06:37,1
0,1,2023-08-13 11:08:37,2
0,0,2023-08-13 11:10:37,0
0,0,2023-08-13 11:12:37,0
0,1,2023-08-13 11:14:37,0
0,3,2023-08-13 11:16:37,12
0,0,2023-08-13 11:18:37,0
0,0,2023-08-13 11:20:37,4
0,0,2023-08-13 11:22:37,3
0,2,2023-08-13 11:24:37,3
0,0,2023-08-13 11:26:37,0
0,2,2023-08-13 11:28:37,4
0,0,2023-08-13 11:30:37,0
0,1,2023-08-13 11:32:37,1
0,0,2023-08-13 11:34:37,0
0,1,2023-08-13 11:36:37,0
0,0,2023-08-13 11:38:37,2
0,0,2023-08-13 11:40:37,0
0,0,2023-08-13 11:42:37,0
0,1,2023-08-13 11:44:37,0
0,1,2023-08-13 11:46:37,2
0,1,2023-08-13 11:48:37,2
0,0,2023-08-13 11:50:37,0
0,1,2023-08-13 11:52:37,0
0,0,2023-08-13 11:54:37,8
0,2,2023-08-13 11:56:37,6
0,1,2023-08-13 11:58:37,11
0,1,2023-08-13 12:00:37,0
0,0,2023-08-13 12:02:37,23
0,0,2023-08-13 12:04:37,0
0,0,2023-08-13 12:06:37,0
0,0,2023-08-13 12:08:37,0
0,0,2023-08-13 12:10:37,0
0,0,2023-08-13 12:12:37,0
0,0,2023-08-13 12:14:37,0
0,0,2023-08-13 12:16:37,0
0,0,2023-08-13 12:18:37,0
0,0,2023-08-13 12:20:37,0
0,0,2023-08-13 12:22:37,0
0,1,2023-08-13 12:24:37,1
0,0,2023-08-13 12:26:37,0
0,0,2023-08-13 12:28:37,0
0,0,2023-08-13 12:30:37,0
0,1,2023-08-13 12:32:37,0
0,0,2023-08-13 12:34:37,0
0,0,2023-08-13 12:36:37,0
0,0,2023-08-13 12:38:37,0
0,0,2023-08-13 12:40:37,0
0,0,2023-08-13 12:42:37,0
0,0,2023-08-13 12:44:37,0
0,0,2023-08-13 12:46:37,0
0,0,2023-08-13 12:48:37,3
0,0,2023-08-13 12:50:37,7
0,0,2023-08-13 12:52:37,0
0,0,2023-08-13 12:54:37,0
0,0,2023-08-13 12:56:37,0
0,0,2023-08-13 12:58:37,0
0,0,2023-08-13 13:00:37,0
0,0,2023-08-13 13:02:37,0
0,0,2023-08-13 13:04:37,0
0,0,2023-08-13 13:06:37,0
0,0,2023-08-13 13:08:37,0
0,0,2023-08-13 13:10:37,0
0,0,2023-08-13 13:12:37,0
0,0,2023-08-13 13:14:37,0
0,0,2023-08-13 13:16:37,0
0,0,2023-08-13 13:18:37,0
0,0,2023-08-13 13:20:37,0
0,0,2023-08-13 13:22:37,0
0,1,2023-08-13 13:24:37,4
0,0,2023-08-13 13:26:37,0
0,1,2023-08-13 13:28:37,4
0,0,2023-08-13 13:30:37,0
0,1,2023-08-13 13:32:37,0
0,1,2023-08-13 13:34:37,10
0,0,2023-08-13 13:36:37,0
0,0,2023-08-13 13:38:37,0
0,0,2023-08-13 13:40:37,0
0,0,2023-08-13 13:42:37,0
0,0,2023-08-13 13:44:37,0
0,0,2023-08-13 13:46:37,0
0,2,2023-08-13 13:48:37,10
0,0,2023-08-13 13:50:37,0
0,0,2023-08-13 13:52:37,0
0,0,2023-08-13 13:54:37,0
0,0,2023-08-13 13:56:37,0
0,0,2023-08-13 13:58:37,0
4,0,2023-08-13 14:00:37,4
1,0,2023-08-13 14:02:37,2
0,1,2023-08-13 14:04:37,0
0,1,2023-08-13 14:06:37,0
0,1,2023-08-13 14:08:37,2
0,0,2023-08-13 14:10:37,0
0,0,2023-08-13 14:12:37,0
0,1,2023-08-13 14:14:37,0
0,0,2023-08-13 14:16:37,0
0,0,2023-08-13 14:18:37,0
0,0,2023-08-13 14:20:37,0
0,0,2023-08-13 14:22:37,0
0,0,2023-08-13 14:24:37,0
0,0,2023-08-13 14:26:37,2
0,1,2023-08-13 14:28:37,5
0,1,2023-08-13 14:30:37,10
0,0,2023-08-13 14:32:37,0
0,0,2023-08-13 14:34:37,0
0,0,2023-08-13 14:36:37,0
0,0,2023-08-13 14:38:37,0
0,0,2023-08-13 14:40:37,7
0,0,2023-08-13 14:42:37,0
0,1,2023-08-13 14:44:37,1
0,0,2023-08-13 14:46:37,0
0,0,2023-08-13 14:48:37,0
0,0,2023-08-13 14:50:37,0
0,1,2023-08-13 14:52:37,0
0,0,2023-08-13 14:54:37,0
0,1,2023-08-13 14:56:37,0
0,1,2023-08-13 14:58:37,10
0,0,2023-08-13 15:00:37,0
0,0,2023-08-13 15:02:37,0
0,0,2023-08-13 15:04:37,0
0,1,2023-08-13 15:06:37,0
0,0,2023-08-13 15:08:37,0
0,0,2023-08-13 15:10:37,0
0,0,2023-08-13 15:12:37,0
0,0,2023-08-13 15:14:37,0
0,0,2023-08-13 15:16:37,0
0,0,2023-08-13 15:18:37,0
0,0,2023-08-13 15:20:37,0
0,2,2023-08-13 15:22:37,0
0,0,2023-08-13 15:24:37,0
0,1,2023-08-13 15:26:37,1
0,0,2023-08-13 15:28:37,0
0,1,2023-08-13 15:30:37,2
0,0,2023-08-13 15:32:37,0
1,2,2023-08-13 15:34:37,8
2,2,2023-08-13 15:36:37,2
0,1,2023-08-13 15:38:37,0
0,1,2023-08-13 15:40:37,1
0,0,2023-08-13 15:42:37,0
0,0,2023-08-13 15:44:37,0
0,1,2023-08-13 15:46:37,8
0,1,2023-08-13 15:48:37,0
0,0,2023-08-13 15:50:37,0
0,1,2023-08-13 15:52:37,0
0,0,2023-08-13 15:54:37,2
0,3,2023-08-13 15:56:37,2
0,1,2023-08-13 15:58:37,8
1,0,2023-08-13 16:00:37,0
84,0,2023-08-13 16:02:37,18
0,0,2023-08-13 16:04:37,4
0,0,2023-08-13 16:06:37,0
0,0,2023-08-13 16:08:37,0
0,0,2023-08-13 16:10:37,5
0,0,2023-08-13 16:12:37,0
0,0,2023-08-13 16:14:37,0
30,1,2023-08-13 16:16:37,24
0,1,2023-08-13 16:18:37,0
0,0,2023-08-13 16:20:37,0
0,0,2023-08-13 16:22:37,0
0,1,2023-08-13 16:24:37,13
0,4,2023-08-13 16:26:37,2
0,0,2023-08-13 16:28:37,0
0,1,2023-08-13 16:30:37,3
0,1,2023-08-13 16:32:37,0
0,0,2023-08-13 16:34:37,0
5,0,2023-08-13 16:36:37,11
0,0,2023-08-13 16:38:37,0
0,2,2023-08-13 16:40:37,10
0,0,2023-08-13 16:42:37,4
0,0,2023-08-13 16:44:37,0
0,0,2023-08-13 16:46:37,0
0,1,2023-08-13 16:48:37,0
0,0,2023-08-13 16:50:37,0
0,1,2023-08-13 16:52:37,2
0,3,2023-08-13 16:54:37,10
0,0,2023-08-13 16:56:37,9
0,0,2023-08-13 16:58:37,0
3,0,2023-08-13 17:00:37,3
25,0,2023-08-13 17:02:37,8
0,0,2023-08-13 17:04:37,0
0,2,2023-08-13 17:06:37,6
0,0,2023-08-13 17:08:37,0
0,1,2023-08-13 17:10:37,1
0,0,2023-08-13 17:12:37,0
0,1,2023-08-13 17:14:37,0
